Date,FXY
2007-12-18,88.09000015258789
2007-12-19,88.16499900817871
2007-12-20,88.35250091552734
2007-12-21,87.7125015258789
2007-12-24,87.26250076293945
2007-12-26,87.49250030517578
2007-12-27,87.62750053405762
2007-12-28,88.43499755859375
2007-12-31,89.40500068664551
2008-01-02,90.57500076293945
2008-01-03,91.28499984741211
2008-01-04,92.20000076293945
2008-01-07,91.59500122070312
2008-01-08,91.41250038146973
2008-01-09,91.07499885559082
2008-01-10,91.24499893188477
2008-01-11,91.6299991607666
2008-01-14,92.44750022888184
2008-01-15,93.48500061035156
2008-01-16,93.25
2008-01-17,93.28000068664551
2008-01-18,93.43749809265137
2008-01-22,93.82749938964844
2008-01-23,94.3125
2008-01-24,93.63249778747559
2008-01-25,93.02250099182129
2008-01-28,93.47500038146973
2008-01-29,93.35749816894531
2008-01-30,93.3849983215332
2008-01-31,94.10750198364258
2008-02-01,93.84000015258789
2008-02-04,93.4325008392334
2008-02-05,93.44999885559082
2008-02-06,93.73249816894531
2008-02-07,93.36250114440918
2008-02-08,93.01000022888184
2008-02-11,93.56000137329102
2008-02-12,93.10499954223633
2008-02-13,92.28250122070312
2008-02-14,92.27750015258789
2008-02-15,92.74749946594238
2008-02-19,92.75750160217285
2008-02-20,92.39499855041504
2008-02-21,92.72249984741211
2008-02-22,93.25250053405762
2008-02-25,92.56999969482422
2008-02-26,92.88000106811523
2008-02-27,93.97749900817871
2008-02-28,94.59000015258789
2008-02-29,95.96999931335449
2008-03-03,96.84249877929688
2008-03-04,96.82500076293945
2008-03-05,96.22000122070312
2008-03-06,97.04499816894531
2008-03-07,97.37250137329102
2008-03-10,97.9474983215332
2008-03-11,96.89250183105469
2008-03-12,97.85750007629395
2008-03-13,99.30500030517578
2008-03-14,99.89999961853027
2008-03-17,102.91499900817871
2008-03-18,101.10500144958496
2008-03-19,100.59749984741211
2008-03-20,100.68000221252441
2008-03-24,99.49749946594238
2008-03-25,99.71749877929688
2008-03-26,100.5374984741211
2008-03-27,100.11750030517578
2008-03-28,100.29000091552734
2008-03-31,100.33249855041504
2008-04-01,98.3700008392334
2008-04-02,97.43000030517578
2008-04-03,97.5575008392334
2008-04-04,98.02499961853027
2008-04-07,97.36249923706055
2008-04-08,97.44000053405762
2008-04-09,97.89249992370605
2008-04-10,98.69500160217285
2008-04-11,98.95249938964844
2008-04-14,98.96750068664551
2008-04-15,98.36249923706055
2008-04-16,98.43499755859375
2008-04-17,97.58249855041504
2008-04-18,95.91499710083008
2008-04-21,96.48499870300293
2008-04-22,96.66999816894531
2008-04-23,96.43999862670898
2008-04-24,95.6875
2008-04-25,95.59000015258789
2008-04-28,95.625
2008-04-29,96.07000160217285
2008-04-30,95.68499946594238
2008-05-01,95.74249839782715
2008-05-02,94.5724983215332
2008-05-05,94.88000106811523
2008-05-06,95.58749961853027
2008-05-07,94.86999893188477
2008-05-08,96.01000022888184
2008-05-09,96.70000076293945
2008-05-12,96.21999931335449
2008-05-13,95.35500144958496
2008-05-14,95.02249908447266
2008-05-15,95.32499694824219
2008-05-16,95.57999992370605
2008-05-19,95.70499992370605
2008-05-20,96.26499938964844
2008-05-21,96.66250038146973
2008-05-22,96.0625
2008-05-23,96.63000106811523
2008-05-27,95.83749961853027
2008-05-28,95.2874984741211
2008-05-29,94.65999984741211
2008-05-30,94.53750038146973
2008-06-02,95.44999885559082
2008-06-03,94.85750007629395
2008-06-04,94.97749900817871
2008-06-05,94.17500114440918
2008-06-06,94.6450023651123
2008-06-09,93.97000122070312
2008-06-10,93.10499954223633
2008-06-11,93.28000068664551
2008-06-12,92.46500205993652
2008-06-13,92.23999977111816
2008-06-16,92.26249885559082
2008-06-17,92.30500030517578
2008-06-18,92.42500114440918
2008-06-19,92.46000099182129
2008-06-20,92.89250183105469
2008-06-23,92.51249885559082
2008-06-24,92.5575008392334
2008-06-25,92.39000129699707
2008-06-26,93.20750045776367
2008-06-27,94.00250244140625
2008-06-30,94.10249900817871
2008-07-01,94.35000038146973
2008-07-02,94.04249954223633
2008-07-03,93.49749946594238
2008-07-07,92.9124984741211
2008-07-08,92.8849983215332
2008-07-09,93.14249992370605
2008-07-10,93.1150016784668
2008-07-11,93.94750022888184
2008-07-14,93.88250160217285
2008-07-15,95.28000259399414
2008-07-16,95.3125
2008-07-17,93.89500045776367
2008-07-18,93.41500091552734
2008-07-21,93.36249923706055
2008-07-22,93.20749855041504
2008-07-23,92.5200023651123
2008-07-24,92.73500061035156
2008-07-25,92.50749969482422
2008-07-28,92.73000144958496
2008-07-29,92.31500053405762
2008-07-30,92.19250106811523
2008-07-31,92.41499900817871
2008-08-01,92.65999984741211
2008-08-04,92.22500038146973
2008-08-05,92.14750099182129
2008-08-06,91.20499801635742
2008-08-07,91.10750007629395
2008-08-08,90.55999946594238
2008-08-11,90.6299991607666
2008-08-12,90.98500061035156
2008-08-13,91.36499786376953
2008-08-14,90.94250106811523
2008-08-15,90.25000190734863
2008-08-18,90.51999855041504
2008-08-19,90.83499908447266
2008-08-20,90.72750091552734
2008-08-21,91.96999931335449
2008-08-22,90.66250038146973
2008-08-25,91.11499977111816
2008-08-26,91.02000045776367
2008-08-27,90.97500038146973
2008-08-28,91.23250007629395
2008-08-29,91.71500205993652
2008-09-02,91.58249855041504
2008-09-03,91.96999931335449
2008-09-04,92.67000007629395
2008-09-05,93.33500099182129
2008-09-08,92.0999984741211
2008-09-09,92.76749992370605
2008-09-10,92.63999938964844
2008-09-11,93.4424991607666
2008-09-12,92.92250061035156
2008-09-15,94.58249855041504
2008-09-16,95.05249977111816
2008-09-17,95.03000068664551
2008-09-18,94.85999870300293
2008-09-19,92.84750175476074
2008-09-22,94.17250061035156
2008-09-23,94.69250106811523
2008-09-24,94.3125
2008-09-25,93.93000030517578
2008-09-26,94.18249893188477
2008-09-29,95.11000061035156
2008-09-30,94.26499938964844
2008-10-01,94.13249969482422
2008-10-02,94.73000144958496
2008-10-03,94.66749954223633
2008-10-06,97.93000030517578
2008-10-07,97.76500129699707
2008-10-08,99.83249855041504
2008-10-09,99.1049976348877
2008-10-10,99.5049991607666
2008-10-13,98.39249992370605
2008-10-14,97.46000099182129
2008-10-15,98.74250221252441
2008-10-16,98.67999839782715
2008-10-17,98.4474983215332
2008-10-20,98.0999984741211
2008-10-21,99.20250129699707
2008-10-22,101.55249786376953
2008-10-23,102.77499961853027
2008-10-24,106.74499893188477
2008-10-27,106.68500137329102
2008-10-28,103.03000068664551
2008-10-29,102.30999946594238
2008-10-30,101.22250175476074
2008-10-31,101.0674991607666
2008-11-03,100.69750022888184
2008-11-04,99.81999969482422
2008-11-05,101.02000045776367
2008-11-06,101.76249885559082
2008-11-07,101.78250122070312
2008-11-10,101.49749946594238
2008-11-11,102.08749961853027
2008-11-12,104.36000061035156
2008-11-13,103.11249923706055
2008-11-14,102.95250129699707
2008-11-17,103.11750030517578
2008-11-18,103.01500129699707
2008-11-19,103.67250061035156
2008-11-20,105.39999771118164
2008-11-21,104.55749893188477
2008-11-24,103.48250007629395
2008-11-25,104.2125015258789
2008-11-26,104.67499923706055
2008-11-28,104.4325008392334
2008-12-01,106.57999992370605
2008-12-02,106.91750144958496
2008-12-03,107.19250106811523
2008-12-04,107.8849983215332
2008-12-05,107.92000007629395
2008-12-08,107.12249946594238
2008-12-09,107.94499969482422
2008-12-10,107.5
2008-12-11,108.76749992370605
2008-12-12,109.72249984741211
2008-12-15,109.88000106811523
2008-12-16,111.56500053405762
2008-12-17,113.81500053405762
2008-12-18,111.89250183105469
2008-12-19,111.33500099182129
2008-12-22,110.60499954223633
2008-12-23,109.84749984741211
2008-12-24,109.85250091552734
2008-12-26,109.91499900817871
2008-12-29,110.22749900817871
2008-12-30,110.39000129699707
2008-12-31,109.85999870300293
2009-01-02,108.57250022888184
2009-01-05,106.78750038146973
2009-01-06,105.79500198364258
2009-01-07,107.36000061035156
2009-01-08,109.20250129699707
2009-01-09,109.84000015258789
2009-01-12,111.37250137329102
2009-01-13,111.36999893188477
2009-01-14,111.84500122070312
2009-01-15,111.15500259399414
2009-01-16,109.95999908447266
2009-01-20,110.52000045776367
2009-01-21,111.72249984741211
2009-01-22,112.32000160217285
2009-01-23,111.96249961853027
2009-01-26,111.67250061035156
2009-01-27,111.91250038146973
2009-01-28,110.75249862670898
2009-01-29,110.88249969482422
2009-01-30,110.97000122070312
2009-02-02,111.17999839782715
2009-02-03,111.76499938964844
2009-02-04,111.46500015258789
2009-02-05,109.77750015258789
2009-02-06,108.43499755859375
2009-02-09,108.75500106811523
2009-02-10,109.74250030517578
2009-02-11,110.16250038146973
2009-02-12,109.95000267028809
2009-02-13,108.4625015258789
2009-02-17,107.9375
2009-02-18,106.37749862670898
2009-02-19,105.56999969482422
2009-02-20,106.43499946594238
2009-02-23,105.22250175476074
2009-02-24,103.0625
2009-02-25,102.42250061035156
2009-02-26,101.38000106811523
2009-02-27,102.00749969482422
2009-03-02,102.17749977111816
2009-03-03,101.23750114440918
2009-03-04,100.34000015258789
2009-03-05,101.23500061035156
2009-03-06,101.62749862670898
2009-03-09,100.63999938964844
2009-03-10,101.0674991607666
2009-03-11,102.0
2009-03-12,102.05249977111816
2009-03-13,101.44250106811523
2009-03-16,101.31000137329102
2009-03-17,100.83749961853027
2009-03-18,102.54249954223633
2009-03-19,105.48750114440918
2009-03-20,103.99249839782715
2009-03-23,102.7400016784668
2009-03-24,101.58250045776367
2009-03-25,102.02249908447266
2009-03-26,101.07749938964844
2009-03-27,101.68499946594238
2009-03-30,102.50250053405762
2009-03-31,100.77749824523926
2009-04-01,100.86499786376953
2009-04-02,100.09249877929688
2009-04-03,99.52499961853027
2009-04-06,98.73750114440918
2009-04-07,99.10000038146973
2009-04-08,99.64749908447266
2009-04-09,99.14500045776367
2009-04-13,99.3650016784668
2009-04-14,100.45249938964844
2009-04-15,100.2450008392334
2009-04-16,100.33250045776367
2009-04-17,100.40250015258789
2009-04-20,101.40249824523926
2009-04-21,101.21000099182129
2009-04-22,101.60750007629395
2009-04-23,101.48999977111816
2009-04-24,102.46750259399414
2009-04-27,102.90999984741211
2009-04-28,103.28750038146973
2009-04-29,102.3125
2009-04-30,100.96000099182129
2009-05-01,100.18999862670898
2009-05-04,100.36249923706055
2009-05-05,100.66499900817871
2009-05-06,100.97249984741211
2009-05-07,100.4375
2009-05-08,100.73749923706055
2009-05-11,102.1150016784668
2009-05-12,103.05249786376953
2009-05-13,103.9424991607666
2009-05-14,104.02000045776367
2009-05-15,104.51249885559082
2009-05-18,103.58749961853027
2009-05-19,103.54250144958496
2009-05-20,104.4749984741211
2009-05-21,105.2750015258789
2009-05-22,105.2924976348877
2009-05-26,104.91750144958496
2009-05-27,104.65250015258789
2009-05-28,102.72500038146973
2009-05-29,104.19250106811523
2009-06-01,103.48000144958496
2009-06-02,103.92500114440918
2009-06-03,103.76749801635742
2009-06-04,102.98749732971191
2009-06-05,101.20499992370605
2009-06-08,101.04499816894531
2009-06-09,102.01000022888184
2009-06-10,101.34749984741211
2009-06-11,101.70750045776367
2009-06-12,101.27750015258789
2009-06-15,101.62750053405762
2009-06-16,102.93499946594238
2009-06-17,103.84499931335449
2009-06-18,103.31750106811523
2009-06-19,103.09249877929688
2009-06-22,103.72249984741211
2009-06-23,104.27499961853027
2009-06-24,104.12749862670898
2009-06-25,103.56999969482422
2009-06-26,104.4424991607666
2009-06-29,103.89999961853027
2009-06-30,103.21999931335449
2009-07-01,103.03499794006348
2009-07-02,103.60250091552734
2009-07-06,104.63249969482422
2009-07-07,104.6725025177002
2009-07-08,106.65999794006348
2009-07-09,107.05749893188477
2009-07-10,107.77750015258789
2009-07-13,107.39249992370605
2009-07-14,106.7400016784668
2009-07-15,105.82999992370605
2009-07-16,106.23250007629395
2009-07-17,105.53499984741211
2009-07-20,105.32750129699707
2009-07-21,106.0049991607666
2009-07-22,106.35000038146973
2009-07-23,104.85750007629395
2009-07-24,104.83499908447266
2009-07-27,104.43000030517578
2009-07-28,105.18499946594238
2009-07-29,104.75749778747559
2009-07-30,104.02750015258789
2009-07-31,104.65500068664551
2009-08-03,104.4424991607666
2009-08-04,104.61250114440918
2009-08-05,104.57999992370605
2009-08-06,104.0625
2009-08-07,102.28999900817871
2009-08-10,102.29249954223633
2009-08-11,103.4375
2009-08-12,103.47000122070312
2009-08-13,104.10250091552734
2009-08-14,104.91499900817871
2009-08-17,105.24750137329102
2009-08-18,104.9574966430664
2009-08-19,105.78750038146973
2009-08-20,105.56750106811523
2009-08-21,105.73500061035156
2009-08-24,105.01499938964844
2009-08-25,105.47500038146973
2009-08-26,105.43000030517578
2009-08-27,106.15999984741211
2009-08-28,106.16000175476074
2009-08-31,106.89750099182129
2009-09-01,106.84749984741211
2009-09-02,107.65999984741211
2009-09-03,107.30249977111816
2009-09-04,106.95249938964844
2009-09-08,107.74999809265137
2009-09-09,107.99250030517578
2009-09-10,108.26750183105469
2009-09-11,109.64249992370605
2009-09-14,109.35499954223633
2009-09-15,108.97999954223633
2009-09-16,109.48250007629395
2009-09-17,108.89749908447266
2009-09-18,108.77250099182129
2009-09-21,107.77999877929688
2009-09-22,109.02750015258789
2009-09-23,108.83250045776367
2009-09-24,109.1200008392334
2009-09-25,110.40250015258789
2009-09-28,111.00749969482422
2009-09-29,110.20500183105469
2009-09-30,110.76499938964844
2009-10-01,110.79249954223633
2009-10-02,111.23749923706055
2009-10-05,110.82500076293945
2009-10-06,111.83250045776367
2009-10-07,111.77750015258789
2009-10-08,112.29250144958496
2009-10-09,110.97500038146973
2009-10-12,110.5625
2009-10-13,110.68249893188477
2009-10-14,111.1875
2009-10-15,109.69750022888184
2009-10-16,109.20750045776367
2009-10-19,109.52250099182129
2009-10-20,109.63500213623047
2009-10-21,109.1299991607666
2009-10-22,108.6200008392334
2009-10-23,107.97249984741211
2009-10-26,107.85749816894531
2009-10-27,107.98749923706055
2009-10-28,109.23500061035156
2009-10-29,108.69500160217285
2009-10-30,109.69250106811523
2009-11-02,110.0099983215332
2009-11-03,109.89999961853027
2009-11-04,109.35250091552734
2009-11-05,109.55249977111816
2009-11-06,110.45750045776367
2009-11-09,110.46499824523926
2009-11-10,110.5575008392334
2009-11-11,110.53000068664551
2009-11-12,109.82499885559082
2009-11-13,110.73000144958496
2009-11-16,111.28499984741211
2009-11-17,111.16749954223633
2009-11-18,111.20499801635742
2009-11-19,111.6875
2009-11-20,111.53249931335449
2009-11-23,111.65500068664551
2009-11-24,112.02499961853027
2009-11-25,113.54749870300293
2009-11-27,114.36250114440918
2009-11-30,114.84499931335449
2009-12-01,114.48249816894531
2009-12-02,113.72749900817871
2009-12-03,112.42999839782715
2009-12-04,110.19000053405762
2009-12-07,110.78249931335449
2009-12-08,112.35750007629395
2009-12-09,113.01250076293945
2009-12-10,112.49250030517578
2009-12-11,111.11999893188477
2009-12-14,112.07999992370605
2009-12-15,110.73999977111816
2009-12-16,110.61250114440918
2009-12-17,110.3125
2009-12-18,109.7125015258789
2009-12-21,109.1200008392334
2009-12-22,108.28499794006348
2009-12-23,108.34250068664551
2009-12-24,108.26000022888184
2009-12-28,108.34749984741211
2009-12-29,107.98750114440918
2009-12-30,107.31999969482422
2009-12-31,106.8174991607666
2010-01-04,107.27250099182129
2010-01-05,108.34250068664551
2010-01-06,107.40500068664551
2010-01-07,106.54750061035156
2010-01-08,107.01250076293945
2010-01-11,107.51250267028809
2010-01-12,108.99250030517578
2010-01-13,108.54000091552734
2010-01-14,108.84250068664551
2010-01-15,109.10750007629395
2010-01-19,108.99250030517578
2010-01-20,108.69750022888184
2010-01-21,109.01500129699707
2010-01-22,110.15750122070312
2010-01-25,110.04500007629395
2010-01-26,110.74249839782715
2010-01-27,110.64249992370605
2010-01-28,110.25250244140625
2010-01-29,109.59499931335449
2010-02-01,109.6200008392334
2010-02-02,109.79750061035156
2010-02-03,109.07749938964844
2010-02-04,110.66499900817871
2010-02-05,111.04750061035156
2010-02-08,111.1200008392334
2010-02-09,110.7750015258789
2010-02-10,110.57000160217285
2010-02-11,110.55749893188477
2010-02-12,110.24499893188477
2010-02-16,109.97999954223633
2010-02-17,108.96249961853027
2010-02-18,108.99499893188477
2010-02-19,108.09250068664551
2010-02-22,108.72249984741211
2010-02-23,109.68249893188477
2010-02-24,110.10000038146973
2010-02-25,111.40999794006348
2010-02-26,111.48499870300293
2010-03-01,111.20999908447266
2010-03-02,111.61000061035156
2010-03-03,111.98250007629395
2010-03-04,111.32250022888184
2010-03-05,109.88250160217285
2010-03-08,109.7924976348877
2010-03-09,110.32750129699707
2010-03-10,109.47749900817871
2010-03-11,109.56999969482422
2010-03-12,109.34000015258789
2010-03-15,109.48499870300293
2010-03-16,109.7249984741211
2010-03-17,109.75
2010-03-18,109.73500061035156
2010-03-19,109.5525016784668
2010-03-22,110.11499977111816
2010-03-23,109.72500038146973
2010-03-24,107.78499794006348
2010-03-25,107.09000205993652
2010-03-26,107.08999824523926
2010-03-29,107.16749954223633
2010-03-30,106.80500030517578
2010-03-31,106.31750106811523
2010-04-01,105.63500022888184
2010-04-05,105.11499977111816
2010-04-06,105.69250106811523
2010-04-07,106.06500053405762
2010-04-08,106.37249946594238
2010-04-09,106.19750022888184
2010-04-12,106.29750061035156
2010-04-13,106.6200008392334
2010-04-14,106.28249931335449
2010-04-15,106.39749908447266
2010-04-16,107.35250091552734
2010-04-19,107.46000099182129
2010-04-20,106.39750289916992
2010-04-21,106.35249900817871
2010-04-22,106.29999923706055
2010-04-23,105.30750274658203
2010-04-26,105.31500053405762
2010-04-27,106.26250076293945
2010-04-28,105.36749839782715
2010-04-29,105.33749961853027
2010-04-30,105.375
2010-05-03,104.79000091552734
2010-05-04,104.90499877929688
2010-05-05,105.20750045776367
2010-05-06,108.53750038146973
2010-05-07,108.19499969482422
2010-05-10,106.34749984741211
2010-05-11,106.82250213623047
2010-05-12,106.48750114440918
2010-05-13,106.8375015258789
2010-05-14,107.36750030517578
2010-05-17,107.28750228881836
2010-05-18,107.14500045776367
2010-05-19,108.28250122070312
2010-05-20,110.30000114440918
2010-05-21,110.42500114440918
2010-05-24,109.64249992370605
2010-05-25,110.3375015258789
2010-05-26,109.92000007629395
2010-05-27,109.22500038146973
2010-05-28,108.95750045776367
2010-06-01,108.68499946594238
2010-06-02,107.53750038146973
2010-06-03,107.10250091552734
2010-06-04,107.89249992370605
2010-06-07,107.96499824523926
2010-06-08,108.56750106811523
2010-06-09,108.44500160217285
2010-06-10,108.53750038146973
2010-06-11,108.18000030517578
2010-06-14,108.05500030517578
2010-06-15,108.46500015258789
2010-06-16,108.48999977111816
2010-06-17,108.98750114440918
2010-06-18,109.17749977111816
2010-06-21,108.70999908447266
2010-06-22,109.42250061035156
2010-06-23,110.06000137329102
2010-06-24,110.7549991607666
2010-06-25,110.88500022888184
2010-06-28,110.93500137329102
2010-06-29,111.83000183105469
2010-06-30,111.91749954223633
2010-07-01,113.21500015258789
2010-07-02,112.8849983215332
2010-07-06,113.02000045776367
2010-07-07,113.25249862670898
2010-07-08,111.97749900817871
2010-07-09,111.83499908447266
2010-07-12,111.80500030517578
2010-07-13,112.09749984741211
2010-07-14,112.11000061035156
2010-07-15,113.16250038146973
2010-07-16,114.35499954223633
2010-07-19,114.00749969482422
2010-07-20,113.6299991607666
2010-07-21,113.71000099182129
2010-07-22,114.01499938964844
2010-07-23,113.41250038146973
2010-07-26,113.73749732971191
2010-07-27,112.86499786376953
2010-07-28,113.17000198364258
2010-07-29,113.9224967956543
2010-07-30,114.61999893188477
2010-08-02,114.40999984741211
2010-08-03,115.30749893188477
2010-08-04,115.10000038146973
2010-08-05,115.35000228881836
2010-08-06,116.15750122070312
2010-08-09,115.41250038146973
2010-08-10,115.54500198364258
2010-08-11,116.29750061035156
2010-08-12,115.59250068664551
2010-08-13,115.01000022888184
2010-08-16,116.0625
2010-08-17,115.8174991607666
2010-08-18,115.9799976348877
2010-08-19,116.18249893188477
2010-08-20,115.58749961853027
2010-08-23,116.18499946594238
2010-08-24,117.80500030517578
2010-08-25,117.19750022888184
2010-08-26,117.13249969482422
2010-08-27,116.41999816894531
2010-08-30,116.95749855041504
2010-08-31,117.58749961853027
2010-09-01,117.40750122070312
2010-09-02,117.47749900817871
2010-09-03,116.92499923706055
2010-09-07,118.30499839782715
2010-09-08,117.97249984741211
2010-09-09,118.12250137329102
2010-09-10,117.54499816894531
2010-09-13,118.11000061035156
2010-09-14,119.01499938964844
2010-09-15,115.63500022888184
2010-09-16,115.40750122070312
2010-09-17,115.39249992370605
2010-09-20,115.43000030517578
2010-09-21,116.125
2010-09-22,117.13749885559082
2010-09-23,117.32250022888184
2010-09-24,117.42499923706055
2010-09-27,117.48250198364258
2010-09-28,117.86750030517578
2010-09-29,118.25249862670898
2010-09-30,118.62749862670898
2010-10-01,118.78000068664551
2010-10-04,118.70750045776367
2010-10-05,118.95499992370605
2010-10-06,119.33250045776367
2010-10-07,120.14749908447266
2010-10-08,120.76749992370605
2010-10-11,120.63500022888184
2010-10-12,120.88999938964844
2010-10-13,120.93499755859375
2010-10-14,121.39249992370605
2010-10-15,121.59000015258789
2010-10-18,121.82250022888184
2010-10-19,121.12749862670898
2010-10-20,121.91500091552734
2010-10-21,121.80249977111816
2010-10-22,121.62750053405762
2010-10-25,122.64999961853027
2010-10-26,121.5099983215332
2010-10-27,121.18249893188477
2010-10-28,122.08749771118164
2010-10-29,122.73000144958496
2010-11-01,122.83749961853027
