Date,GOOGL
2005-11-03,9.565876711270358
2005-11-04,9.698689264389
2005-11-07,9.836295175891987
2005-11-08,9.765125333752826
2005-11-09,9.539851606232533
2005-11-10,9.57783322703223
2005-11-11,9.783493909133398
2005-11-14,9.830627613533768
2005-11-15,9.807527856463263
2005-11-16,9.883366464626993
2005-11-17,10.015865685275463
2005-11-18,10.012504287123251
2005-11-21,10.037097084248611
2005-11-22,10.265359903236403
2005-11-23,10.462990383459779
2005-11-25,10.637642359396837
2005-11-28,10.628490294004576
2005-11-29,10.31442679060591
2005-11-30,10.044445891577666
2005-12-01,10.255150120333333
2005-12-02,10.385968889578352
2005-12-05,10.2402692547099
2005-12-06,10.157582319475456
2005-12-07,10.062563811261324
2005-12-08,10.144443300837509
2005-12-09,10.26461390604572
2005-12-12,10.28864843250978
2005-12-13,10.333666506972289
2005-12-14,10.405831058032653
2005-12-15,10.468593651944406
2005-12-16,10.651901273320146
2005-12-19,10.728985189484325
2005-12-20,10.675125747950075
2005-12-21,10.693681111169116
2005-12-22,10.725748352176783
2005-12-23,10.73670651584949
2005-12-27,10.654267734731306
2005-12-28,10.585464551603396
2005-12-29,10.56030926780945
2005-12-30,10.36137357890406
2006-01-03,10.657505712803093
2006-01-04,11.069761349695385
2006-01-05,11.147218622918018
2006-01-06,11.495777826389013
2006-01-09,11.628900946946354
2006-01-10,11.621553055602144
2006-01-11,11.750565612477958
2006-01-12,11.667441781978598
2006-01-13,11.575413388320861
2006-01-17,11.59745459064647
2006-01-18,11.162971584035299
2006-01-19,11.046473790709369
2006-01-20,10.416476769720056
2006-01-23,10.392008112987593
2006-01-24,10.949217506474062
2006-01-25,11.006625501996066
2006-01-26,10.817651042189807
2006-01-27,10.807252166543805
2006-01-30,10.674255790412197
2006-01-31,10.751899347217412
2006-02-01,9.839905721310597
2006-02-02,9.976950184128937
2006-02-03,9.59900216288888
2006-02-06,9.587981505856703
2006-02-07,9.327029396240539
2006-02-08,9.108853125542701
2006-02-09,9.09366097925469
2006-02-10,8.979840237265527
2006-02-13,8.622625712637939
2006-02-14,8.609614335926816
2006-02-15,8.514597107582802
2006-02-16,8.864152093221689
2006-02-17,9.180147326528953
2006-02-21,9.163397255312786
2006-02-22,9.124605710278903
2006-02-23,9.279397041114501
2006-02-24,9.391161751778812
2006-02-27,9.61139338054867
2006-02-28,9.289110456371187
2006-03-01,9.11626314097957
2006-03-02,9.240294500784444
2006-03-03,9.498382523702455
2006-03-06,9.336929094893303
2006-03-07,9.066201685845813
2006-03-08,8.831525541591706
2006-03-09,8.70724468137021
2006-03-10,8.449654755568552
2006-03-13,8.46515895939231
2006-03-14,8.550773690955719
2006-03-15,8.642986273678954
2006-03-16,8.555381286073695
2006-03-17,8.438759313121828
2006-03-20,8.606002444512548
2006-03-21,8.59672456356506
2006-03-22,8.477798904915222
2006-03-23,8.531471881351308
2006-03-24,9.134382256191216
2006-03-27,9.174667124406044
2006-03-28,9.326904526458792
2006-03-29,9.672412282266766
2006-03-30,9.680568373131639
2006-03-31,9.67994743249367
2006-04-03,9.711017454301988
2006-04-04,9.883180773355942
2006-04-05,10.171465808996192
2006-04-06,10.19269851546914
2006-04-07,10.183046698790083
2006-04-10,10.248050986415317
2006-04-11,10.28242153859046
2006-04-12,10.177008165999313
2006-04-13,10.09344708322795
2006-04-17,10.109387456133945
2006-04-18,10.108703476856446
2006-04-19,10.232859184193538
2006-04-20,10.2750120995901
2006-04-21,11.038878262792378
2006-04-24,10.96559354758709
2006-04-25,10.795670696971179
2006-04-26,10.630356902727698
2006-04-27,10.518031907168371
2006-04-28,10.451781499991167
2006-05-01,10.18254890947323
2006-05-02,9.880003887857647
2006-05-03,9.85590800692085
2006-05-04,9.84320563220647
2006-05-05,9.86499762491719
2006-05-08,9.819544364684544
2006-05-09,10.007522531725025
2006-05-10,10.11717137228463
2006-05-11,9.838535978452882
2006-05-12,9.439914820071863
2006-05-15,9.343030966615782
2006-05-16,9.302620703552211
2006-05-17,9.309657181073721
2006-05-18,9.353990400122758
2006-05-19,9.205052735751917
2006-05-22,9.197020543428714
2006-05-23,9.384750595172422
2006-05-24,9.424723654789519
2006-05-25,9.447947609715053
2006-05-26,9.53779569890383
2006-05-30,9.356356228439237
2006-05-31,9.281513982029306
2006-06-01,9.40666662226247
2006-06-02,9.531570098347787
2006-06-05,9.378460332642245
2006-06-06,9.54439696841442
2006-06-07,9.72023113915178
2006-06-08,9.67540133669597
2006-06-09,9.710457182949384
2006-06-12,9.597321967733228
2006-06-13,9.54234184776202
2006-06-14,9.61270067357097
2006-06-15,9.668926635696655
2006-06-16,9.705413380900259
2006-06-19,9.718114590918395
2006-06-20,9.673347045104666
2006-06-21,9.881061665344792
2006-06-22,9.934548172193296
2006-06-23,10.075142160800567
2006-06-26,10.102600285855189
2006-06-27,10.068479322524645
2006-06-28,10.072776033099919
2006-06-29,10.272583833861159
2006-06-30,10.377002175691855
2006-07-03,10.500722792672562
2006-07-05,10.469341483719326
2006-07-06,10.547234752427498
2006-07-07,10.524445165217077
2006-07-10,10.480734875969059
2006-07-11,10.467659675202714
2006-07-12,10.45309022691853
2006-07-13,10.261251637434771
2006-07-14,10.111381092793541
2006-07-17,10.131989093181804
2006-07-18,10.093820451254716
2006-07-19,9.89893195343616
2006-07-20,9.84719042680943
2006-07-21,9.624219581405265
2006-07-24,9.705973581160094
2006-07-25,9.647881413966811
2006-07-26,9.642401380060594
2006-07-27,9.55896605066773
2006-07-28,9.597570702190753
2006-07-31,9.632874989454278
2006-08-01,9.476092181999213
2006-08-02,9.247580372422831
2006-08-03,9.22541265557768
2006-08-04,9.376095657625589
2006-08-07,9.341786650026911
2006-08-08,9.510398921178387
2006-08-09,9.469118200268655
2006-08-10,9.32858584919447
2006-08-11,9.253681478509582
2006-08-14,9.244653642280829
2006-08-15,9.3979483189928
2006-08-16,9.599812380314617
2006-08-17,9.626835507310911
2006-08-18,9.573286730107782
2006-08-21,9.399630205488513
2006-08-22,9.402743238025955
2006-08-23,9.352183138141728
2006-08-24,9.319992905799326
2006-08-25,9.303367653312208
2006-08-28,9.417624630414096
2006-08-29,9.459592402986978
2006-08-30,9.48368811883838
2006-08-31,9.466564569183003
2006-09-01,9.452182058341663
2006-09-05,9.508283084264844
2006-09-06,9.495953889670723
2006-09-07,9.445768761261709
2006-09-08,9.414948010600854
2006-09-11,9.494210749019082
2006-09-12,9.679138507399887
2006-09-13,9.984670948098815
2006-09-14,10.065055092972345
2006-09-15,10.175015089264534
2006-09-18,10.291450719578506
2006-09-19,10.133609834898714
2006-09-20,10.000424825037753
2006-09-21,10.058641388236868
2006-09-22,10.07177999057868
2006-09-25,10.096312295557862
2006-09-26,10.098242451189025
2006-09-27,10.104406434562756
2006-09-28,10.056898980688459
2006-09-29,10.049924235410808
2006-10-02,10.02551725434093
2006-10-03,10.024521257251983
2006-10-04,10.208263984538357
2006-10-05,10.308635459968826
2006-10-06,10.350787346075204
2006-10-09,10.642126506825278
2006-10-10,10.699908363629035
2006-10-11,10.617344649011935
2006-10-12,10.645301340182444
2006-10-13,10.648041279820244
2006-10-16,10.584966680983253
2006-10-17,10.46915366704437
2006-10-18,10.488830159196587
2006-10-19,10.55613821383862
2006-10-20,11.40910419396115
2006-10-23,11.756046340552412
2006-10-24,11.82322891137468
2006-10-25,12.0028004296161
2006-10-26,12.135051425312577
2006-10-27,11.935118084421982
2006-10-30,11.84190866089045
2006-10-31,11.895393479749691
2006-11-01,11.77210992044888
2006-11-02,11.690354517011825
2006-11-03,11.723479362586541
2006-11-06,11.847200759022485
2006-11-07,11.832256953893658
2006-11-08,11.80349043173623
2006-11-09,11.833314993471415
2006-11-10,11.78263145667763
2006-11-13,11.900311994071089
2006-11-14,12.082188457676946
2006-11-15,12.310637673106811
2006-11-16,12.335542241348985
2006-11-17,12.357709889557626
2006-11-20,12.356465130647114
2006-11-21,12.527816956899088
2006-11-22,12.688087896281614
2006-11-24,12.583731209851532
2006-11-27,12.282681351956288
2006-11-28,12.063944602043124
2006-11-29,12.178262335089013
2006-11-30,12.085301993335522
2006-12-01,12.039972478970665
2006-12-04,12.045949356495912
2006-12-05,12.133743251945045
2006-12-06,12.157777058038938
2006-12-07,12.123532561535999
2006-12-08,12.046075701249585
2006-12-11,12.089036720251723
2006-12-12,12.031256674374085
2006-12-13,11.993460526159849
2006-12-14,11.975900602217514
2006-12-15,11.997756612501224
2006-12-18,11.760403898286098
2006-12-19,11.569811731803444
2006-12-20,11.623172262539144
2006-12-21,11.444096945272808
2006-12-22,11.359916461506545
2006-12-26,11.382704967101732
2006-12-27,11.551442703535221
2006-12-28,11.584442067088027
2006-12-29,11.49976228898111
2007-01-03,11.652000460873072
2007-01-04,11.858718638395418
2007-01-05,12.050122873319122
2007-01-08,12.100182718204106
2007-01-09,12.081877178096136
2007-01-10,12.138412435335239
2007-01-11,12.420908971599008
2007-01-12,12.527630836018256
2007-01-16,12.628126218772284
2007-01-17,12.470533470585444
2007-01-18,12.242893364694305
2007-01-19,12.174216201792966
2007-01-22,12.107343135301347
2007-01-23,11.96656270228993
2007-01-24,12.243453040264754
2007-01-25,12.32377686848063
2007-01-26,12.276764601066017
2007-01-29,12.32670197324353
2007-01-30,12.31312835931694
2007-01-31,12.443636279616435
2007-02-01,12.299120603652058
2007-02-02,11.997943912090454
2007-02-05,11.760901846825828
2007-02-06,11.706668776118125
2007-02-07,11.749132626466935
2007-02-08,11.69321957286718
2007-02-09,11.62933657120674
2007-02-12,11.434197654198424
2007-02-13,11.446090464292675
2007-02-14,11.54565206989892
2007-02-15,11.545900148085636
2007-02-16,11.612088236959744
2007-02-20,11.693530031971594
2007-02-21,11.781261065742271
2007-02-22,11.912329466593569
2007-02-23,11.775035431851888
2007-02-26,11.685623508881976
2007-02-27,11.274549890609347
2007-02-28,11.18632115476643
2007-03-01,11.103819524252948
2007-03-02,11.02816918025785
2007-03-05,10.961544225593508
2007-03-06,11.278658956449206
2007-03-07,11.43033739939976
2007-03-08,11.416514776841977
2007-03-09,11.328844921667987
2007-03-12,11.292857462186292
2007-03-13,11.132338468403784
2007-03-14,11.076236225930353
2007-03-15,11.131776853440844
2007-03-16,11.040122774256279
2007-03-19,11.08071957635148
2007-03-20,11.097282984083364
2007-03-21,11.230280170055337
2007-03-22,11.409104829612298
2007-03-23,11.480086980183813
2007-03-26,11.49515599179032
2007-03-27,11.536063493855677
2007-03-28,11.514892523349953
2007-03-29,11.497022547625678
2007-03-30,11.455492019986563
2007-04-02,11.375419493669217
2007-04-03,11.67404205867731
2007-04-04,11.741537506715686
2007-04-05,11.733940552569313
2007-04-09,11.70442568477542
2007-04-10,11.640669585904352
2007-04-11,11.597456607644103
2007-04-12,11.591417100761593
2007-04-13,11.624043342063583
2007-04-16,11.754799829100385
2007-04-17,11.796641523673781
2007-04-18,11.80977903767696
2007-04-19,11.81594403388063
2007-04-20,12.126211057952863
2007-04-23,11.970050067926264
2007-04-24,11.90298949801712
2007-04-25,11.926649509252233
2007-04-26,11.96008788361005
2007-04-27,11.953673668720812
2007-04-30,11.850624799183585
2007-05-01,11.694404141974868
2007-05-02,11.651252301290754
2007-05-03,11.698387328885456
2007-05-04,11.718001280879161
2007-05-07,11.697702617357711
2007-05-08,11.61762924422055
2007-05-09,11.649820545131535
2007-05-10,11.575164398902496
2007-05-11,11.559909886476802
2007-05-14,11.54870267739781
2007-05-15,11.456177320602892
2007-05-16,11.623420568011305
2007-05-17,11.764637362494016
2007-05-18,11.735684276033403
2007-05-21,11.74346667964145
2007-05-22,11.835742685492633
2007-05-23,11.904733305211623
2007-05-24,11.831447577913377
2007-05-25,11.988728230009258
2007-05-29,12.1286385491025
2007-05-30,12.23467500185833
2007-05-31,12.479811916440129
2007-06-01,12.480060732026512
2007-06-04,12.53441759134204
2007-06-05,12.790451759692743
2007-06-06,12.895304852631144
2007-06-07,12.912615401232696
2007-06-08,12.831483861419489
2007-06-11,12.786778433904622
2007-06-12,12.629309249390555
2007-06-13,12.574766113874496
2007-06-14,12.55135384298439
2007-06-15,12.604340878171278
2007-06-18,12.712121911055487
2007-06-19,12.808569964175568
2007-06-20,12.793814331164794
2007-06-21,12.743503360411248
2007-06-22,12.96659834121748
2007-06-25,13.167590256391126
2007-06-26,13.215284692165062
2007-06-27,13.068401834392594
2007-06-28,13.095486090373477
2007-06-29,13.04810265860522
2007-07-02,13.149844320468123
2007-07-03,13.245607156585526
2007-07-05,13.410235568816137
2007-07-06,13.469450126931687
2007-07-09,13.53987112421861
2007-07-10,13.547468148911834
2007-07-11,13.540057605115441
2007-07-12,13.56583580651811
2007-07-13,13.698209533970513
2007-07-16,13.76788434899302
2007-07-17,13.823736973124866
2007-07-18,13.708857541942434
2007-07-19,13.684637125777867
2007-07-20,12.855829537733177
2007-07-23,12.849415339916336
2007-07-24,12.758695964349972
2007-07-25,12.760065663089923
2007-07-26,12.628624493350078
2007-07-27,12.71784968057865
2007-07-30,12.819528451707713
2007-07-31,12.830737402176808
2007-08-01,12.752408079779052
2007-08-02,12.756331844558515
2007-08-03,12.63510137183895
2007-08-06,12.612685846096173
2007-08-07,12.793502427308223
2007-08-08,13.000844974018179
2007-08-09,12.932290084384743
2007-08-10,12.766042999136157
2007-08-13,12.875256376934232
2007-08-14,12.762556592695159
2007-08-15,12.54606146294103
2007-08-16,12.206593616706417
2007-08-17,12.391520101459054
2007-08-20,12.446375495409598
2007-08-21,12.524455045720234
2007-08-22,12.753153650105107
2007-08-23,12.772519198372844
2007-08-24,12.774636104901582
2007-08-27,12.80502080697447
2007-08-28,12.693940728667743
2007-08-29,12.709818195325022
2007-08-30,12.762681507334445
2007-08-31,12.803650223630555
2007-09-04,12.968466455938207
2007-09-05,13.093866728498686
2007-09-06,13.081540162656434
2007-09-07,12.921518672086155
2007-09-10,12.880797572961114
2007-09-11,12.924320728795966
2007-09-12,13.014355641313175
2007-09-13,13.071079320075725
2007-09-14,13.103269698874488
2007-09-17,13.107876554781095
2007-09-18,13.220763858393461
2007-09-19,13.539061406271802
2007-09-20,13.714835235361193
2007-09-21,13.885440599853963
2007-09-24,14.074851121597217
2007-09-25,14.1056089420011
2007-09-26,14.16003041703546
2007-09-27,14.176155375757848
2007-09-28,14.121299824276608
2007-10-01,14.361269623261594
2007-10-02,14.59856086827364
2007-10-03,14.567615032062843
2007-10-04,14.484491509409823
2007-10-05,14.720475443565867
2007-10-08,14.998549961132971
2007-10-09,15.332476077866193
2007-10-10,15.499160169369127
2007-10-11,15.603888341653015
2007-10-12,15.678358617239816
2007-10-15,15.653327462726782
2007-10-16,15.394368931650881
2007-10-17,15.687761291293253
2007-10-18,15.845788622542575
2007-10-19,16.195032207692595
2007-10-22,16.068696341611478
2007-10-23,16.653490400614466
2007-10-24,16.721606847219327
2007-10-25,16.747444973449053
2007-10-26,16.76936281237886
2007-10-29,16.868116765535238
2007-10-30,17.120974605102887
2007-10-31,17.50097710916929
2007-11-01,17.5680329123686
2007-11-02,17.637646739411355
2007-11-05,17.863420168072107
2007-11-06,18.34410440974729
2007-11-07,18.333581817217343
2007-11-08,17.686401760100267
2007-11-09,16.704668460881024
2007-11-12,16.101386413023008
2007-11-13,16.179715746184772
2007-11-14,16.355239750412633
2007-11-15,15.813536647425266
2007-11-16,15.685019933990624
2007-11-19,15.632904596607338
2007-11-20,16.045598455656638
2007-11-21,16.290607901796108
2007-11-23,16.768493599529748
2007-11-26,16.840160577707067
2007-11-27,16.656228959154735
2007-11-28,17.06561823324204
2007-11-29,17.299110866168203
2007-11-30,17.416543786040386
2007-12-03,17.114622884572903
2007-12-04,17.008210309872837
2007-12-05,17.295129276791116
2007-12-06,17.59997710120946
2007-12-07,17.79754492290944
2007-12-10,17.890005271315317
2007-12-11,17.676437413501993
2007-12-12,17.534847830480558
2007-12-13,17.24232751891762
2007-12-14,17.21268865784183
2007-12-17,16.913131839114904
2007-12-18,16.66656366893546
2007-12-19,16.81201592466132
2007-12-20,17.10497048521036
2007-12-21,17.35365850864785
2007-12-24,17.368849362241264
2007-12-26,17.56654152119805
2007-12-27,17.587024755962183
2007-12-28,17.508572941407085
2007-12-31,17.32906160547864
2008-01-02,17.142516551272813
2008-01-03,17.02296946992054
2008-01-04,16.641221776816543
2008-01-07,16.20642526311336
2008-01-08,16.03719138400456
2008-01-09,15.934141679178541
2008-01-10,16.12068749969993
2008-01-11,15.943108514518656
2008-01-14,16.236251753216305
2008-01-15,15.989495742772325
2008-01-16,15.48427898274312
2008-01-17,15.225631123150833
2008-01-18,15.049731976033065
2008-01-22,14.352550859668373
2008-01-23,13.675421715425955
2008-01-24,14.116195581518955
2008-01-25,14.441653954394711
2008-01-28,13.995837605961057
2008-01-29,13.779154969976574
2008-01-30,13.706989809329711
2008-01-31,13.764274443997687
2008-02-01,13.021080477159721
2008-02-04,12.514182644552504
2008-02-05,12.414060235129085
2008-02-06,12.589647150431288
2008-02-07,12.519972493385826
2008-02-08,12.780051886855038
2008-02-11,12.943560460998967
2008-02-12,12.982911597223051
2008-02-13,13.14286996999148
2008-02-14,13.341122615555996
2008-02-15,13.168648001389004
2008-02-19,12.98502820808956
2008-02-20,12.592075006254305
2008-02-21,12.62993214365353
2008-02-22,12.555152335648176
2008-02-25,12.357274237175103
2008-02-26,11.448705123755456
2008-02-27,11.631826797224994
2008-02-28,11.78263216057007
2008-02-29,11.752122015226075
2008-03-03,11.527470418498257
2008-03-04,11.112349184730952
2008-03-05,11.152386677305742
2008-03-06,10.988942425079657
2008-03-07,10.762296810605793
2008-03-10,10.50090891992128
2008-03-11,10.771201675985264
2008-03-12,10.996849365337011
2008-03-13,10.905319237642296
2008-03-14,10.96397203786835
2008-03-17,10.54567694477541
2008-03-18,10.79990509238682
2008-03-19,10.910550948030416
2008-03-20,10.672635419088992
2008-03-24,11.223182455422645
2008-03-25,11.280590885838606
2008-03-26,11.350513009215929
2008-03-27,11.078042486097868
2008-03-28,11.042178030955974
2008-03-31,10.901398217280322
2008-04-01,11.374672031690409
2008-04-02,11.65430403346027
2008-04-03,11.383700213125
2008-04-04,11.594530240309386
2008-04-07,11.910149880636443
2008-04-08,11.687116575018818
2008-04-09,11.599075164517615
2008-04-10,11.641975242026497
2008-04-11,11.480335286340779
2008-04-14,11.309916229723235
2008-04-15,11.260042599540514
2008-04-16,11.199644865833347
2008-04-17,11.27654274183921
2008-04-18,13.368828600553643
2008-04-21,13.387321792056191
2008-04-22,13.641986100686612
2008-04-23,13.72747502407183
2008-04-24,13.628785698275301
2008-04-25,13.628598819882688
2008-04-28,13.659731783737374
2008-04-29,13.839676541110244
2008-04-30,14.195334381103473
2008-05-01,14.590466412214857
2008-05-02,14.704036434675587
2008-05-05,14.818355987113058
2008-05-06,14.646940702410635
2008-05-07,14.602296203536701
2008-05-08,14.553917472674827
2008-05-09,14.373846463881861
2008-05-12,14.41649860510016
2008-05-13,14.543394159823531
2008-05-14,14.502921972651727
2008-05-15,14.436486062214774
2008-05-16,14.473470950037981
2008-05-19,14.43592487134374
2008-05-20,14.374593894917489
2008-05-21,14.058227070221038
2008-05-22,13.6725580605279
2008-05-23,13.588623953708082
2008-05-27,13.774921374638781
2008-05-28,14.126468216062396
2008-05-29,14.425963187501798
2008-05-30,14.573032231245165
2008-06-02,14.399749588561118
2008-06-03,14.22696411396346
2008-06-04,14.197014158995986
2008-06-05,14.492958967203373
2008-06-06,14.286489732318381
2008-06-09,13.955613644692582
2008-06-10,13.756365708898848
2008-06-11,13.718447500400515
2008-06-12,13.739306334012658
2008-06-13,14.134375984355426
2008-06-16,14.226964321229985
2008-06-17,14.272728570422242
2008-06-18,14.040978857686323
2008-06-19,13.885939120200751
2008-06-20,13.728782946249426
2008-06-23,13.609483526933037
2008-06-24,13.53470382412299
2008-06-25,13.682333010018269
2008-06-26,13.362728038077126
2008-06-27,13.080854031023588
2008-06-30,13.199842517193899
2008-07-01,13.12562342836199
2008-07-02,13.262356842178221
2008-07-03,13.291123589022593
2008-07-07,13.516521229164125
2008-07-08,13.671561021671835
2008-07-09,13.628038213894715
2008-07-10,13.485265671053448
2008-07-11,13.257624008233355
2008-07-14,13.176057813044082
2008-07-15,12.832604471488798
2008-07-16,13.055325989231275
2008-07-17,13.25712552074937
2008-07-18,12.18423997327709
2008-07-21,11.827027985212482
2008-07-22,11.766069491883428
2008-07-23,12.117741459353308
2008-07-24,12.109335363869311
2008-07-25,12.160954327484472
2008-07-28,12.057158051181483
2008-07-29,12.002614870548864
2008-07-30,11.9986290272386
2008-07-31,11.834311437716606
2008-08-01,11.681451655881531
2008-08-04,11.618813337246344
2008-08-05,11.792034877853709
2008-08-06,11.998379628487735
2008-08-07,11.964382999568226
2008-08-08,12.12048013952401
2008-08-11,12.415429694689129
2008-08-12,12.507394377402045
2008-08-13,12.447060010800678
2008-08-14,12.497121252337791
2008-08-15,12.660315869781115
2008-08-18,12.537966880551545
2008-08-19,12.240278373807648
2008-08-20,12.19756512803301
2008-08-21,12.070793728640293
2008-08-22,12.244077046525703
2008-08-25,12.126832656906032
2008-08-26,11.902991149511578
2008-08-27,11.71812476108137
2008-08-28,11.787052500186292
2008-08-29,11.62099203301243
2008-09-02,11.740789163312225
2008-09-03,11.624914423361384
2008-09-04,11.350264449145127
2008-09-05,11.097344576110928
2008-09-08,10.849405113168011
2008-09-09,10.517845351912715
2008-09-10,10.415606389684081
2008-09-11,10.482727419391132
2008-09-12,10.826989849020123
