Price,Daily_Average
Ticker,
Date,
2013-05-17,13.398071024015364
2013-05-20,13.454404754510225
2013-05-21,13.506276208629254
2013-05-22,13.617554838878908
2013-05-23,13.525872759422533
2013-05-24,13.617939987880222
2013-05-28,13.704623945967857
2013-05-29,13.61663129784353
2013-05-30,13.804069838608672
2013-05-31,13.900820686945265
2013-06-03,13.804453514027038
2013-06-04,13.866394560715353
2013-06-05,13.719151277186437
2013-06-06,13.563838625823415
2013-06-07,13.481913304150272
2013-06-10,13.598573209090903
2013-06-11,13.444259971049604
2013-06-12,13.405987967707006
2013-06-13,13.328447484821814
2013-06-14,13.29685983911023
2013-06-17,13.291170791061592
2013-06-18,13.283028145221252
2013-06-19,13.134093350256045
2013-06-20,12.889936965430014
2013-06-21,12.757758249889516
2013-06-24,12.42392472690659
2013-06-25,12.410859160354784
2013-06-26,12.314568280877301
2013-06-27,12.203443374479159
2013-06-28,12.119444753562718
2013-07-01,12.491171181985749
2013-07-02,12.753607550909928
2013-07-03,12.926828037489543
2013-07-05,12.883483967307859
2013-07-08,12.809401257877706
2013-07-09,12.832610410074816
2013-07-10,12.93674214056229
2013-07-11,13.061854059191337
2013-07-12,13.121028868036007
2013-07-15,13.131402358527435
2013-07-16,13.153613227380113
2013-07-17,13.221624909694999
2013-07-18,13.299783200269996
2013-07-19,13.190346713294112
2013-07-22,13.148925054808666
2013-07-23,12.992689616099696
2013-07-24,13.520107775821486
2013-07-25,13.497978027536076
2013-07-26,13.461551125257198
2013-07-29,13.66988782919138
2013-07-30,13.90720229228111
2013-07-31,13.942782672405759
2013-08-01,14.005802961285037
2013-08-02,14.140826043964514
2013-08-05,14.34755260726842
2013-08-06,14.350395893426274
2013-08-07,14.275238950538384
2013-08-08,14.287260787917011
2013-08-09,14.134710763850068
2013-08-12,14.307223628163435
2013-08-13,14.877498023497525
2013-08-14,15.42526098120248
2013-08-15,15.361681478788089
2013-08-16,15.504554752251133
2013-08-19,15.702126949355351
2013-08-20,15.642952228188188
2013-08-21,15.582064857133107
2013-08-22,15.562185325822869
2013-08-23,15.525516724526344
2013-08-26,15.58299638407099
2013-08-27,15.281147256636592
2013-08-28,15.1519616002366
2013-08-29,15.246948387598545
2013-08-30,15.151731360610173
2013-09-03,15.236512074900045
2013-09-04,15.446457670335036
2013-09-05,15.392849383867382
2013-09-06,15.363068522662395
2013-09-09,15.646035849760613
2013-09-10,15.454350697682244
2013-09-11,14.490709569950711
2013-09-12,14.563269212273994
2013-09-13,14.471757516744251
2013-09-16,14.078626639501465
2013-09-17,14.005448385453986
2013-09-18,14.348759250412153
2013-09-19,14.605659823547276
2013-09-20,14.62020200349811
2013-09-23,15.21036827729396
2013-09-24,15.218255895887031
2013-09-25,15.021230272151683
2013-09-26,15.043500580511584
2013-09-27,14.944793996453472
2013-09-30,14.775775593174721
2013-10-01,14.960349769621539
2013-10-02,15.090382921458133
2013-10-03,15.061529993922068
2013-10-04,14.93064134912603
2013-10-07,15.10252759289009
2013-10-08,15.023234917621679
2013-10-09,14.986413681902958
2013-10-10,15.164955175520067
2013-10-11,15.152731792666556
2013-10-14,15.261032992379906
2013-10-15,15.422787424060333
2013-10-16,15.499758822324116
2013-10-17,15.540604714392664
2013-10-18,15.70235016268461
2013-10-21,16.004820964799315
2013-10-22,16.11165416097743
2013-10-23,16.157056763028017
2013-10-24,16.336526432760383
2013-10-25,16.36585310016606
2013-10-28,16.34658771904305
2013-10-29,16.297156989921092
2013-10-30,16.160312091950374
2013-10-31,16.217629856137307
2013-11-01,16.12658061038259
2013-11-04,16.194592118413308
2013-11-05,16.259872278938257
2013-11-06,16.247507808726468
2013-11-07,16.08807102502786
2013-11-08,16.09756514741921
2013-11-11,16.14627098149609
2013-11-12,16.173346509418547
2013-11-13,16.1674424438076
2013-11-14,16.356355894173443
2013-11-15,16.37993451086195
2013-11-18,16.254351247617276
2013-11-19,16.18370303531751
2013-11-20,16.098506071106552
2013-11-21,16.13461347727515
2013-11-22,16.184321128276785
2013-11-25,16.27473921136384
2013-11-26,16.47727643079912
2013-11-27,16.819711813659794
2013-11-29,17.20891736962376
2013-12-02,17.307652249327262
2013-12-03,17.49672456317957
2013-12-04,17.588776381935325
2013-12-05,17.756758073785093
2013-12-06,17.52357389492457
2013-12-09,17.56776923028825
2013-12-10,17.57087958408687
2013-12-11,17.57717915488681
2013-12-12,17.491825290492784
2013-12-13,17.381171744503618
2013-12-16,17.352701411027102
2013-12-17,17.301739689805657
2013-12-18,17.04574290664794
2013-12-19,17.022169761588874
2013-12-20,17.0469973468479
2013-12-23,17.674830672496235
2013-12-24,17.705177463248518
2013-12-26,17.622770412765444
2013-12-27,17.49003346954632
2013-12-30,17.30772663755965
2013-12-31,17.355033669846286
2014-01-02,17.256914712415245
2014-01-03,17.02435305439645
2014-01-06,16.820565609329797
2014-01-07,16.87082984992078
2014-01-08,16.857449251512165
2014-01-09,16.84974794415735
2014-01-10,16.6875154278271
2014-01-13,16.635697702417964
2014-01-14,16.87674421568296
2014-01-15,17.294887517760433
2014-01-16,17.255523407011744
2014-01-17,16.994384565257725
2014-01-21,16.9666162463435
2014-01-22,17.176468379913388
2014-01-23,17.17576580717517
2014-01-24,17.121378098728467
2014-01-27,17.126662177475193
2014-01-28,15.813332014382887
2014-01-29,15.644949927170059
2014-01-30,15.604725275098698
2014-01-31,15.490658836836511
2014-02-03,15.64868930830359
2014-02-04,15.770770011176372
2014-02-05,15.878301855403757
2014-02-06,15.998392863555965
2014-02-07,16.291844142044678
2014-02-10,16.419198225704573
2014-02-11,16.70239613311521
2014-02-12,16.79515478744972
2014-02-13,16.89275991040113
2014-02-14,17.01416534993817
2014-02-18,17.132667918253446
2014-02-19,16.933621136947217
2014-02-20,16.673586399000335
2014-02-21,16.572376701796493
2014-02-24,16.46146415624421
2014-02-25,16.453405124667654
2014-02-26,16.293332665886325
2014-02-27,16.356574835366107
2014-02-28,16.51743656370234
2014-03-03,16.473995634949006
2014-03-04,16.614966398052523
2014-03-05,16.650262873081676
2014-03-06,16.64180738227731
2014-03-07,16.590773689407968
2014-03-10,16.6016546327819
2014-03-11,16.773239904991694
2014-03-12,16.75445021894984
2014-03-13,16.726585177886005
2014-03-14,16.495362790160904
2014-03-17,16.517979941179973
2014-03-18,16.550932539533555
2014-03-19,16.66278306500327
2014-03-20,16.583342999067643
2014-03-21,16.632415555160065
2014-03-24,16.85385137621374
2014-03-25,16.99991971430267
2014-03-26,17.01815439990033
2014-03-27,16.861138668568167
2014-03-28,16.81627770699615
2014-03-31,16.85025945325443
2014-04-01,16.892055789790206
2014-04-02,16.975187771116506
2014-04-03,16.909818415845635
2014-04-04,16.76806764863111
2014-04-07,16.471172913200736
2014-04-08,16.386395882991643
2014-04-09,16.480486120241554
2014-04-10,16.51258247447744
2014-04-11,16.27000851192002
2014-04-14,16.304214868406863
2014-04-15,16.21224303978152
2014-04-16,16.22077254172452
2014-04-17,16.374269536417856
2014-04-21,16.536377064436614
2014-04-22,16.581230583362316
2014-04-23,16.511171113135045
2014-04-24,17.742590482332297
2014-04-25,17.787282122879585
2014-04-28,18.278618946520524
2014-04-29,18.563296933269694
2014-04-30,18.566424949137303
2014-05-01,18.509133794160654
2014-05-02,18.541927040443504
2014-05-05,18.645797539789637
2014-05-06,18.747004627708982
2014-05-07,18.571437262659312
2014-05-08,18.55276913510862
2014-05-09,18.392275575391317
2014-05-12,18.586854496416038
2014-05-13,18.662565517036164
2014-05-14,18.697515766156613
2014-05-15,18.64021847638689
2014-05-16,18.647375779212105
2014-05-19,18.94672263844063
2014-05-20,19.019535388019953
2014-05-21,19.039597055601234
2014-05-22,19.109811223940806
2014-05-23,19.225992189613393
2014-05-27,19.544142213424642
2014-05-28,19.70660832110976
2014-05-29,19.89731930507809
2014-05-30,20.024685490449876
2014-06-02,19.83490773486694
2014-06-03,19.937625159912105
2014-06-04,20.199502370314566
2014-06-05,20.35117465405466
2014-06-06,20.395804161267623
2014-06-09,20.498203517628184
2014-06-10,20.805102519182253
2014-06-11,20.729070866694155
2014-06-12,20.51584390043314
2014-06-13,20.210046347433824
2014-06-16,20.27120492028884
2014-06-17,20.325205938683467
2014-06-18,20.281121866508432
2014-06-19,20.26459795977105
2014-06-20,20.177536556044416
2014-06-23,20.07615967175861
2014-06-24,19.99847005015451
2014-06-25,19.886071101643413
2014-06-26,19.952184356171692
2014-06-27,20.142273533859644
2014-06-30,20.43319685286396
2014-07-01,20.619976203371728
2014-07-02,20.63430076760782
2014-07-03,20.661852023303567
2014-07-07,20.94835531954008
2014-07-08,21.06626927688484
2014-07-09,21.022186946736817
2014-07-10,20.819986164861348
2014-07-11,21.010620542290706
2014-07-14,21.20456946262596
2014-07-15,21.157733250209322
2014-07-16,21.135144304335522
2014-07-17,20.715291192538906
2014-07-18,20.70648199044685
2014-07-21,20.807863004753905
2014-07-22,20.849742699997883
2014-07-23,21.249200390206685
2014-07-24,21.367668123149667
2014-07-25,21.433231757611217
2014-07-28,21.688328330480953
2014-07-29,21.785859317319904
2014-07-30,21.651411524330673
2014-07-31,21.242587125798533
2014-08-01,21.07288612456972
2014-08-04,21.14176243763184
2014-08-05,20.965994454486733
2014-08-06,20.931826383663424
2014-08-07,21.011584086067987
2014-08-08,20.880906015448765
2014-08-11,21.162200470843644
2014-08-12,21.290666795916678
2014-08-13,21.410820179318836
2014-08-14,21.55091341374963
2014-08-15,21.646707725104072
2014-08-18,21.872071980728066
2014-08-19,22.145611804805725
2014-08-20,22.262444994885254
2014-08-21,22.270750417015606
2014-08-22,22.329999453503326
2014-08-25,22.524357049322973
2014-08-26,22.407525038595878
2014-08-27,22.504428529822416
2014-08-28,22.60187783674707
2014-08-29,22.728132742359453
2014-09-02,22.858802489841498
2014-09-03,22.360454478784398
2014-09-04,21.8637642293704
2014-09-05,21.898088774778895
2014-09-08,21.873178693046302
2014-09-09,21.943503820380055
2014-09-10,22.03154771516012
2014-09-11,22.309510575786337
2014-09-12,22.488920694380674
2014-09-15,22.64341387812837
2014-09-16,22.19378740492575
2014-09-17,22.439087271174703
2014-09-18,22.571421443566972
2014-09-19,22.486702401575783
2014-09-22,22.457908514265785
2014-09-23,22.52103590508351
2014-09-24,22.5896945538273
2014-09-25,21.972294459618524
2014-09-26,22.062000466767532
2014-09-29,22.028779844291922
2014-09-30,22.349936453042254
2014-10-01,22.10242198249864
2014-10-02,22.006625093994128
2014-10-03,22.055350406787547
2014-10-06,22.12899527579546
2014-10-07,21.984474579920466
2014-10-08,22.09245058062669
2014-10-09,22.45624904510008
2014-10-10,22.356587622247524
2014-10-13,22.300101340633617
2014-10-14,22.050920778571825
2014-10-15,21.58634962717173
2014-10-16,21.315021400469757
2014-10-17,21.64947014189095
2014-10-20,21.941843956148766
2014-10-21,22.690478316899544
2014-10-22,22.843299981297985
2014-10-23,23.122928990751426
2014-10-24,23.279637377749392
2014-10-27,23.264130777220167
2014-10-28,23.490601290562612
2014-10-29,23.683863678692234
2014-10-30,23.654508616201635
2014-10-31,23.879871532525613
2014-11-03,24.13846244497145
2014-11-04,24.096378388663105
2014-11-05,24.108563153705695
2014-11-06,24.1296835425248
2014-11-07,24.2264472008696
2014-11-10,24.23868736451844
2014-11-11,24.27760720735532
2014-11-12,24.5489955284016
2014-11-13,25.007248519569337
2014-11-14,25.17741379020901
2014-11-17,25.517208296941924
2014-11-18,25.525555555614407
2014-11-19,25.56225869285194
2014-11-20,25.744672316849027
2014-11-21,26.003260980889323
2014-11-24,26.18622660934863
2014-11-25,26.353060870308354
2014-11-26,26.353063235759674
2014-11-28,26.452049301260374
2014-12-01,25.82641683535878
2014-12-02,25.394309293938058
2014-12-03,25.756347509343126
2014-12-04,25.79026974201291
2014-12-05,25.67681756604557
2014-12-08,25.17964445014292
2014-12-09,24.912152771128376
2014-12-10,25.17853392354658
2014-12-11,24.97109107652224
2014-12-12,24.560679780329714
2014-12-15,24.295961350783006
2014-12-16,23.887763692263327
2014-12-17,24.090759749107487
2014-12-18,24.904917515987613
2014-12-19,24.96664395242053
2014-12-22,25.056738944673217
2014-12-23,25.112353808583308
2014-12-24,24.98722880189677
2014-12-26,25.171298899281144
2014-12-29,25.36872232893808
2014-12-30,25.147387254360538
2014-12-31,24.833173577257178
2015-01-02,24.44221978422101
2015-01-05,23.83549144894282
2015-01-06,23.62749580684867
2015-01-07,23.90500309583041
2015-01-08,24.579030679885918
2015-01-09,24.922161916572392
2015-01-12,24.651877363044843
2015-01-13,24.65633066758871
2015-01-14,24.348796260924463
2015-01-15,24.11021897854124
2015-01-16,23.67978265661164
2015-01-20,24.026238576179043
2015-01-21,24.34879571619914
2015-01-22,24.739194031479983
2015-01-23,25.056740435654994
2015-01-26,25.248047396079514
2015-01-27,24.64020677931849
2015-01-28,25.93597262250112
2015-01-29,26.13617390203427
2015-01-30,26.27187410179712
2015-02-02,26.24517607809284
2015-02-03,26.3519517492608
2015-02-04,26.520453991824386
2015-02-05,26.768052568325732
2015-02-06,26.668111316889995
2015-02-09,26.60614089308611
2015-02-10,27.050564982878882
2015-02-11,27.640708281822704
2015-02-12,28.22694331524252
2015-02-13,28.32297258161101
2015-02-17,28.536805088239525
2015-02-18,28.618324425099743
2015-02-19,28.71380127970296
2015-02-20,28.790842403227412
2015-02-23,29.349720345270267
2015-02-24,29.584210883391997
2015-02-25,29.038187519469616
2015-02-26,28.847787029907252
2015-02-27,28.880183761368553
2015-03-02,28.86063518125784
2015-03-03,28.80536162230343
2015-03-04,28.782472304947134
2015-03-05,28.44635909707721
2015-03-06,28.509455626510245
2015-03-09,28.45920069018906
2015-03-10,28.02427072806786
2015-03-11,27.57370881764874
2015-03-12,27.541325425862887
2015-03-13,27.69096069184411
2015-03-16,27.728920684025873
2015-03-17,28.245927782184808
2015-03-18,28.530110752875004
2015-03-19,28.636190139843144
2015-03-20,28.34642359911328
2015-03-23,28.401700852571697
2015-03-24,28.39165182728044
2015-03-25,27.92266358174372
2015-03-26,27.607768153082088
2015-03-27,27.66081236568096
2015-03-30,27.961741167589565
2015-03-31,27.992448114235028
2015-04-01,27.76465398400559
2015-04-02,27.9215412648229
2015-04-06,28.12029841014995
2015-04-07,28.34866124290046
2015-04-08,28.07341082425224
2015-04-09,28.119748745022605
2015-04-10,28.22414536269707
2015-04-13,28.496614931519545
2015-04-14,28.27886671404712
2015-04-15,28.26937353932772
2015-04-16,28.231967282565716
2015-04-17,27.966209137131468
2015-04-20,28.2766346406055
2015-04-21,28.46758464502507
2015-04-22,28.518940443340053
2015-04-23,28.838865960849727
2015-04-24,29.067770012752963
2015-04-27,29.5484876579619
2015-04-28,29.542342253213423
2015-04-29,28.959460321502707
2015-04-30,28.307343388060584
2015-05-01,28.501076502729905
2015-05-04,28.866784879423484
2015-05-05,28.372661591681563
2015-05-06,28.009757706105297
2015-05-07,28.03984810433345
2015-05-08,28.482774498854138
2015-05-11,28.419413721497037
2015-05-12,28.210293573980273
2015-05-13,28.325230138849484
2015-05-14,28.73169795403009
2015-05-15,28.903821115565567
2015-05-18,29.02212288387127
2015-05-19,29.22563138195566
2015-05-20,29.175165519067058
2015-05-21,29.31758416343836
2015-05-22,29.630985389888416
2015-05-26,29.392146206974733
2015-05-27,29.41682100065062
2015-05-28,29.528943399652796
2015-05-29,29.31421232216351
2015-06-01,29.280569181222088
2015-06-02,29.142652469557703
2015-06-03,29.24468975144403
2015-06-04,29.065846432186962
2015-06-05,28.940815851397115
2015-06-08,28.746833770609
2015-06-09,28.47099467150356
2015-06-10,28.816919550082165
2015-06-11,28.953712296608792
2015-06-12,28.63806947650133
2015-06-15,28.36727488395646
2015-06-16,28.52874185112001
2015-06-17,28.573034486662383
2015-06-18,28.629097639811512
2015-06-19,28.51080122112316
2015-06-22,28.606676119962213
2015-06-23,28.537153449029304
2015-06-24,28.718807666151115
2015-06-25,28.76477510115935
2015-06-26,28.53266133307276
2015-06-29,28.08526432886586
2015-06-30,28.14357294833365
2015-07-01,28.393064530654456
2015-07-02,28.33138700658622
2015-07-06,28.1458195792883
2015-07-07,28.11666093619874
2015-07-08,27.70906928999152
2015-07-09,27.314932514920514
2015-07-10,27.48761815623415
2015-07-13,28.07573585524235
2015-07-14,28.204129284271126
2015-07-15,28.328027099289724
2015-07-16,28.71488054704778
2015-07-17,28.964929308416092
2015-07-20,29.53006234888542
2015-07-21,29.537356120115604
2015-07-22,27.735420498660904
2015-07-23,28.22935482293442
2015-07-24,28.0022880779335
2015-07-27,27.56105683731942
2015-07-28,27.6524507027676
2015-07-29,27.57899746100339
2015-07-30,27.41417051442085
2015-07-31,27.328950693194358
2015-08-03,26.912944376313327
2015-08-04,25.95871627278614
2015-08-05,25.671661465788596
2015-08-06,26.003563212277964
2015-08-07,25.954564560281376
2015-08-10,26.625897848683735
2015-08-11,26.06494900319077
2015-08-12,25.502333665273344
2015-08-13,26.02666241501435
2015-08-14,25.940487909939456
2015-08-17,26.26431880651117
2015-08-18,26.266011291742124
2015-08-19,26.036792190773806
2015-08-20,25.496138511744277
2015-08-21,24.42776554588494
2015-08-24,22.459418856774178
2015-08-25,24.186720894042907
2015-08-26,24.31400172817151
2015-08-27,25.253964851791537
2015-08-28,25.36096372216075
2015-08-31,25.417847423038026
2015-09-01,24.617561631845376
2015-09-02,25.007842790653797
2015-09-03,25.100212995286718
2015-09-04,24.62262837595922
2015-09-08,25.17117172916825
2015-09-09,25.213971572685146
2015-09-10,25.119360947081827
2015-09-11,25.454456446160343
2015-09-14,26.111699791421923
2015-09-15,26.084664281681054
2015-09-16,26.168017287587297
2015-09-17,25.894875684668328
2015-09-18,25.44657055485041
2015-09-21,25.78899599223228
2015-09-22,25.539503886249577
2015-09-23,25.679737597046078
2015-09-24,25.688184796481135
2015-09-25,26.01145298543228
2015-09-28,25.52936084801283
2015-09-29,24.96392292345935
2015-09-30,24.821989506720673
2015-10-01,24.531385375008057
2015-10-02,24.60855206504721
2015-10-05,24.842265906678172
2015-10-06,24.974615220668184
2015-10-07,24.988694956042274
2015-10-08,24.672745849830452
2015-10-09,24.999403391915756
2015-10-12,25.260159008596176
2015-10-13,25.103582450942536
2015-10-14,24.925623876436514
2015-10-15,25.08331404573914
2015-10-16,25.081627596874352
2015-10-19,25.027562454765054
2015-10-20,25.34913834377878
2015-10-21,25.739996789821035
2015-10-22,25.874587633674142
2015-10-23,26.545354477637442
2015-10-26,26.26770517570532
2015-10-27,25.93373116735699
2015-10-28,26.55774398170545
2015-10-29,26.931140109409274
2015-10-30,27.098402457319025
2015-11-02,27.199216328156204
2015-11-03,27.458288727958216
2015-11-04,27.628364979449337
2015-11-05,27.467791545963276
2015-11-06,27.40896908611433
2015-11-09,27.340527810846577
2015-11-10,26.458755374031796
2015-11-11,26.3066138046389
2015-11-12,26.26928009866472
2015-11-13,25.756283795582515
2015-11-16,25.49723969670509
2015-11-17,25.846784740710273
2015-11-18,26.359213475620148
2015-11-19,26.74891567080433
2015-11-20,26.994387243710406
2015-11-23,26.814523490863944
2015-11-24,26.73476940086815
2015-11-25,26.831487780772
2015-11-27,26.702535717856456
2015-11-30,26.778322607819046
2015-12-01,26.682739652107717
2015-12-02,26.459323068286288
2015-12-03,26.17369597066621
2015-12-04,26.508530603422322
2015-12-07,26.862034590527117
2015-12-08,26.651631753207745
2015-12-09,26.358649391487898
2015-12-10,26.281166555925992
2015-12-11,25.825855178766105
2015-12-14,25.28967065779045
2015-12-15,25.20199348265293
2015-12-16,25.06738340408909
2015-12-17,25.012517252569474
2015-12-18,24.33606420386305
2015-12-21,24.18222385758534
2015-12-22,24.252914899344738
2015-12-23,24.42995807070401
2015-12-24,24.545902138010327
2015-12-28,24.223508298793007
2015-12-29,24.433347015878592
2015-12-30,24.421467389762274
2015-12-31,23.988216923756656
2016-01-04,23.491058629295253
2016-01-05,23.569675474737547
2016-01-06,22.821952754764585
2016-01-07,22.15397953372984
2016-01-08,22.13645065990773
2016-01-11,22.278972905173802
2016-01-12,22.62625480574759
2016-01-13,22.409063130089024
2016-01-14,22.267673424009782
2016-01-15,21.854776874966234
2016-01-19,22.014275399688522
2016-01-20,21.690754451754426
2016-01-21,21.842335308897702
2016-01-22,22.61720197121739
2016-01-25,22.720142874220894
2016-01-26,22.560080628774827
2016-01-27,21.46055198016319
2016-01-28,21.19811419963068
2016-01-29,21.708850105864716
2016-02-01,21.776157164826017
2016-02-02,21.50523603902861
2016-02-03,21.621185176549105
2016-02-04,21.89262103950272
2016-02-05,21.674818822226932
2016-02-08,21.43199431332259
2016-02-09,21.56108750296734
2016-02-10,21.645813436191442
2016-02-11,21.313709692893134
2016-02-12,21.364323382343404
2016-02-16,21.78684349571261
2016-02-17,22.129749319371317
2016-02-18,22.18263490556147
2016-02-19,21.871006983882634
2016-02-22,21.951191079961713
2016-02-23,21.73111412544999
2016-02-24,21.596905849627156
2016-02-25,21.88351724383026
2016-02-26,22.1047271454283
2016-02-29,22.08880495193953
2016-03-01,22.540328769570564
2016-03-02,22.84854190192366
2016-03-03,22.987869635058107
2016-03-04,23.34385576529267
2016-03-07,23.204534724179613
2016-03-08,22.972515083817754
2016-03-09,22.99014417834579
2016-03-10,23.02938747024753
2016-03-11,23.21761244363225
2016-03-14,23.265383601370353
2016-03-15,23.745908356595354
2016-03-16,23.968255278755976
2016-03-17,24.04047975982263
2016-03-18,24.10871711102359
2016-03-21,24.147385000591708
2016-03-22,24.138289708659546
2016-03-23,24.201410076999004
2016-03-24,24.013752612278164
2016-03-28,24.022850723250134
2016-03-29,24.182076899516982
2016-03-30,24.86390760889972
2016-03-31,24.878693711309694
2016-04-01,24.849129312220796
2016-04-04,25.248898794559814
2016-04-05,24.991294274450787
2016-04-06,25.099338649826944
2016-04-07,24.85253684381439
2016-04-08,24.766092961514342
2016-04-11,24.87528641060666
2016-04-12,24.961154034734577
2016-04-13,25.36149426597967
2016-04-14,25.444515644711995
2016-04-15,25.248330086702907
2016-04-18,24.581281454845204
2016-04-19,24.397037284630613
2016-04-20,24.334478890956365
2016-04-21,24.188330287534157
2016-04-22,23.9858867901132
2016-04-25,23.897742796140562
2016-04-26,23.74022001210205
2016-04-27,22.07629603969326
2016-04-28,21.869303891068974
2016-04-29,21.32280583852296
2016-05-02,21.27333701066309
2016-05-03,21.54118105379149
2016-05-04,21.558803736220543
2016-05-05,21.397137132034555
2016-05-06,21.24837659834999
2016-05-09,21.291864205398053
2016-05-10,21.30788238216979
2016-05-11,21.284426224367717
2016-05-12,20.900520599717623
2016-05-13,20.72201885945409
2016-05-16,21.301018899958482
2016-05-17,21.49782822575729
2016-05-18,21.6162641486784
2016-05-19,21.572201280700853
2016-05-20,21.730113790746866
2016-05-23,22.03620382166673
2016-05-24,22.315974520067194
2016-05-25,22.664414648010833
2016-05-26,22.854358928609848
2016-05-27,22.857220653778654
2016-05-31,22.809720737767798
2016-06-01,22.619209784997608
2016-06-02,22.301099489908246
2016-06-03,22.39493553250383
2016-06-06,22.659823075125896
2016-06-07,22.719902718151168
2016-06-08,22.667836994082908
2016-06-09,22.690726201954426
2016-06-10,22.61005278355357
2016-06-13,22.441847465224882
2016-06-14,22.313689269754946
2016-06-15,22.336002425913154
2016-06-16,22.188388432250935
2016-06-17,21.964117293851665
2016-06-20,21.895464426051117
2016-06-21,21.84854788941403
2016-06-22,21.97212711832513
2016-06-23,21.94580725621034
2016-06-24,21.37596712345199
2016-06-27,21.145400071356978
2016-06-28,21.29987985654914
2016-06-29,21.54360569193378
2016-06-30,21.747285826497357
2016-07-01,21.922921267710883
2016-07-05,21.754722818869045
2016-07-06,21.750140753943064
2016-07-07,21.95610384206305
2016-07-08,22.090557725666223
2016-07-11,22.20498297295384
2016-07-12,22.27935817823418
2016-07-13,22.24388437125569
2016-07-14,22.455579929977098
2016-07-15,22.627793668166284
2016-07-18,22.72848802607379
2016-07-19,22.814875225199316
2016-07-20,22.894401091081882
2016-07-21,22.85035425786884
2016-07-22,22.629505783890732
2016-07-25,22.39035513079543
2016-07-26,22.191832604665567
2016-07-27,23.704544924522306
2016-07-28,23.711405786235716
2016-07-29,23.836704375906955
2016-08-01,24.087870064398782
2016-08-02,24.063845618688376
2016-08-03,24.098739875528096
2016-08-04,24.316722456312597
2016-08-05,24.595707732890755
2016-08-08,24.81659893840877
2016-08-09,24.964433949163286
2016-08-10,24.928774725878476
2016-08-11,24.920710348868315
2016-08-12,24.860312087947193
2016-08-15,25.03634178709368
2016-08-16,25.220983087939715
2016-08-17,25.081775603537224
2016-08-18,25.13354790281948
2016-08-19,25.0904083945684
2016-08-22,24.983413991239654
2016-08-23,25.03921228427729
2016-08-24,24.90920921419075
2016-08-25,24.707300882156314
2016-08-26,24.65495791541612
2016-08-29,24.572122117391636
2016-08-30,24.37826798107775
2016-08-31,24.388050083686863
2016-09-01,24.463976413152967
2016-09-02,24.74929485488783
2016-09-06,24.81601953923496
2016-09-07,24.85111003223067
2016-09-08,24.46340525361006
2016-09-09,23.965256975946588
2016-09-12,23.949148104942815
2016-09-13,24.82062744386637
2016-09-14,25.432672484880495
2016-09-15,26.382946404301254
2016-09-16,26.47268729737219
2016-09-19,26.3570680369337
2016-09-20,26.072328293303975
2016-09-21,26.105689977142283
2016-09-22,26.3403841950214
2016-09-23,26.084984597400545
2016-09-26,25.854311925370876
2016-09-27,25.977987753629996
2016-09-28,26.213831066691473
2016-09-29,25.939450211629463
2016-09-30,25.924489459092506
2016-10-03,25.91759010993948
2016-10-04,26.057944141650893
2016-10-05,26.04643848698236
2016-10-06,26.17644204231053
2016-10-07,26.255824790908406
2016-10-10,26.6067167270356
2016-10-11,26.971986826293023
2016-10-12,27.002473650909785
2016-10-13,26.85924105217971
2016-10-14,27.082426136908516
2016-10-17,27.007071649018137
2016-10-18,27.111192029490056
2016-10-19,26.801718433728375
2016-10-20,26.89950454285852
2016-10-21,26.840255483860492
2016-10-24,27.00649767765193
2016-10-25,27.143405111915634
2016-10-26,26.3979029927312
2016-10-27,26.45082026167544
2016-10-28,26.244892497332195
2016-10-31,26.151134399032024
2016-11-01,25.84222786291723
2016-11-02,25.688067908979736
2016-11-03,25.545321886649706
2016-11-04,25.193213096435173
2016-11-07,25.466687859335494
2016-11-08,25.60140330679044
2016-11-09,25.447608040659894
2016-11-10,25.197256755146338
2016-11-11,24.9179862186947
2016-11-14,24.59074088535372
2016-11-15,24.7185185361335
2016-11-16,25.065428339760366
2016-11-17,25.378808228494762
2016-11-18,25.438937931289328
2016-11-21,25.662695616276203
2016-11-22,25.87778208462698
2016-11-23,25.696228454206764
2016-11-25,25.771973920882566
2016-11-28,25.836728822023662
2016-11-29,25.6910262347144
2016-11-30,25.705480439954048
2016-12-01,25.430262636804475
2016-12-02,25.325035471256786
2016-12-05,25.28918403511024
2016-12-06,25.38227763246038
2016-12-07,25.47709735074615
2016-12-08,25.78757558775509
2016-12-09,26.207341974961118
2016-12-12,26.254176247776183
2016-12-13,26.521300912643486
2016-12-14,26.67798917079027
2016-12-15,26.779170091352675
2016-12-16,26.861847973473996
2016-12-19,26.918513689101548
2016-12-20,27.05148728558659
2016-12-21,27.06131863846175
2016-12-22,26.87341484822394
2016-12-23,26.84045579177075
2016-12-27,27.06305246305353
2016-12-28,27.08791389467025
2016-12-29,26.983271718723234
2016-12-30,26.89133748628409
2017-01-03,26.772226400586916
2017-01-04,26.835250851210667
2017-01-05,26.89711971568212
2017-01-06,27.13533110734423
2017-01-09,27.42383373625873
2017-01-10,27.496118502715802
2017-01-11,27.580530522996668
2017-01-12,27.50190168005828
2017-01-13,27.555085388337915
2017-01-17,27.5678056867648
2017-01-18,27.764395532448525
2017-01-19,27.674193678848543
2017-01-20,27.789250207050372
2017-01-23,27.79098557106839
2017-01-24,27.70194756316811
2017-01-25,28.02342183986032
2017-01-26,28.195139439324915
2017-01-27,28.217692194128876
