Date,IYR
2006-01-05,32.80601828793564
2006-01-06,33.08756543448382
2006-01-09,33.41355654644248
2006-01-10,33.59756101653157
2006-01-11,33.818590704977694
2006-01-12,33.72104152220224
2006-01-13,33.28269370177712
2006-01-17,33.03322928375171
2006-01-18,32.98137953436668
2006-01-19,33.2308282524069
2006-01-20,33.253046928594905
2006-01-23,33.22587456131694
2006-01-24,33.46048194722094
2006-01-25,33.53951497122691
2006-01-26,33.57285206381008
2006-01-27,33.92727108508657
2006-01-30,33.982834282679484
2006-01-31,33.92478927431962
2006-02-01,34.111252363202794
2006-02-02,34.06680562100632
2006-02-03,33.586441897096364
2006-02-06,33.60497789154074
2006-02-07,33.57905526845553
2006-02-08,33.318494333361954
2006-02-09,33.43950929878139
2006-02-10,33.445666023770926
2006-02-13,33.48026587813941
2006-02-14,33.537056075590726
2006-02-15,33.854421928111435
2006-02-16,34.17793098559841
2006-02-17,34.40269012504007
2006-02-21,34.58790173059807
2006-02-22,34.774356390397095
2006-02-23,34.96329829332113
2006-02-24,34.79288784985174
2006-02-27,34.78300729731696
2006-02-28,34.695336422556224
2006-03-01,34.75336241688136
2006-03-02,34.66322634447416
2006-03-03,34.54469711123828
2006-03-06,34.91636393531533
2006-03-07,34.87438183696778
2006-03-08,34.63235550870732
2006-03-09,34.996634453618974
2006-03-10,35.2917626686159
2006-03-13,35.42388138088492
2006-03-14,35.44858215259238
2006-03-15,35.98822247490254
2006-03-16,36.53525708439212
2006-03-17,36.89087655257612
2006-03-20,36.706895481879556
2006-03-21,36.14750517634231
2006-03-22,35.9647598713411
2006-03-23,36.12157093588882
2006-03-24,36.1780363749301
2006-03-27,35.89724322245981
2006-03-28,35.9879212192993
2006-03-29,36.71477480929847
2006-03-30,36.612897167952255
2006-03-31,36.41657099157636
2006-04-03,36.10472284517301
2006-04-04,35.84629928608601
2006-04-05,35.87239969911349
2006-04-06,35.75683181345011
2006-04-07,35.469815864113485
2006-04-10,34.965401082995726
2006-04-11,34.82872382376042
2006-04-12,34.69826014539353
2006-04-13,34.360305872781254
2006-04-17,34.218661335684615
2006-04-18,34.61624649746618
2006-04-19,35.21760000621745
2006-04-20,35.407696907131545
2006-04-21,35.54188270382812
2006-04-24,35.339362498257266
2006-04-25,35.156728268214806
2006-04-26,35.00390528583172
2006-04-27,35.02503254994618
2006-04-28,35.29091883838737
2006-05-01,35.11945797647038
2006-05-02,34.7106786154427
2006-05-03,34.49076438376662
2006-05-04,34.91072684042487
2006-05-05,35.390313052381615
2006-05-08,35.620164792036626
2006-05-09,35.70962914385834
2006-05-10,35.686020793422976
2006-05-11,35.35055888133879
2006-05-12,34.52803852745814
2006-05-15,34.53798266575611
2006-05-16,34.85855017154669
2006-05-17,34.24599347026296
2006-05-18,34.171456779058474
2006-05-19,33.89934699928536
2006-05-22,33.64341368700814
2006-05-23,33.73784289643335
2006-05-24,33.49059181469667
2006-05-25,33.93042230050439
2006-05-26,34.377710518139
2006-05-30,34.31931586844717
2006-05-31,34.202521050835706
2006-06-01,34.524314932233054
2006-06-02,35.18778923656019
2006-06-05,35.36050309701429
2006-06-06,35.157976726151446
2006-06-07,35.08838208366077
2006-06-08,34.84238677527481
2006-06-09,35.22381982398805
2006-06-12,34.975329390558414
2006-06-13,34.59636937017522
2006-06-14,34.25964996991988
2006-06-15,34.656019345361585
2006-06-16,34.854814796566686
2006-06-19,34.83243931816322
2006-06-20,34.55042044599217
2006-06-21,34.619988391916976
2006-06-22,34.66762539847198
2006-06-23,34.476988282965756
2006-06-26,34.638773460028034
2006-06-27,34.786745299539035
2006-06-28,34.76543547814914
2006-06-29,35.31968787785539
2006-06-30,35.7786423192335
2006-07-03,36.15733712428545
2006-07-05,36.28774023202378
2006-07-06,36.40188310702081
2006-07-07,36.39181203892299
2006-07-10,36.47837064296283
2006-07-11,36.65392505845162
2006-07-12,36.78935583827034
2006-07-13,36.56738252150113
2006-07-14,36.13226225668892
2006-07-17,35.77236932735159
2006-07-18,36.005616899411045
2006-07-19,36.66144529674104
2006-07-20,36.84577635630861
2006-07-21,36.21503364184572
2006-07-24,36.265193786672185
2006-07-25,36.630095432612514
2006-07-26,36.83702479785888
2006-07-27,36.89717995794009
2006-07-28,37.0765140183778
2006-07-31,37.040136956536
2006-08-01,36.80690911443739
2006-08-02,36.91349747682833
2006-08-03,37.02885915837087
2006-08-04,37.75116279541314
2006-08-07,37.56682705982249
2006-08-08,37.05519421788216
2006-08-09,36.68025453007427
2006-08-10,36.39560121605483
2006-08-11,36.45829493485492
2006-08-14,36.48587678586163
2006-08-15,36.97745312073789
2006-08-16,37.08654320089378
2006-08-17,37.0815293966679
2006-08-18,37.12289827336546
2006-08-21,37.219487513625275
2006-08-22,37.507888495705224
2006-08-23,37.49784329601658
2006-08-24,37.401302606024345
2006-08-25,37.474031621184636
2006-08-28,37.64833805798988
2006-08-29,37.801323204845986
2006-08-30,38.02579213991933
2006-08-31,38.171254669064126
2006-09-01,38.07844188500176
2006-09-05,38.218886273057635
2006-09-06,38.17500614547628
2006-09-07,37.887837795997754
2006-09-08,37.961804032977454
2006-09-11,38.152427251845445
2006-09-12,38.51986052768874
2006-09-13,39.041520428403885
2006-09-14,38.98132880308549
2006-09-15,39.188225633090866
2006-09-18,39.082875054568916
2006-09-19,39.11174158577565
2006-09-20,39.24466513083742
2006-09-21,38.92237668650048
2006-09-22,38.75559650570869
2006-09-25,38.8910188081567
2006-09-26,38.89880287891104
2006-09-27,39.035490469070275
2006-09-28,39.198745346703106
2006-09-29,39.148115699996254
2006-10-02,39.019036467632404
2006-10-03,39.28479666806271
2006-10-04,39.655585244850776
2006-10-05,39.99855415692753
2006-10-06,39.887197413333425
2006-10-09,39.88591845895051
2006-10-10,40.07576088249812
2006-10-11,39.988419924508285
2006-10-12,40.23140428056682
2006-10-13,40.540195778842346
2006-10-16,40.87304524622499
2006-10-17,40.77687053861275
2006-10-18,40.924929400245
2006-10-19,40.948970421709625
2006-10-20,40.827482492978106
2006-10-23,40.84646449602458
2006-10-24,40.81229143543712
2006-10-25,40.9869458216168
2006-10-26,41.334953120949386
2006-10-27,41.403294831186585
2006-10-30,41.43239890876256
2006-10-31,41.629826729658
2006-11-01,41.43746518820638
2006-11-02,40.71105507948492
2006-11-03,40.20737095958191
2006-11-06,40.288368746101554
2006-11-07,40.189660374397214
2006-11-08,39.93528619497769
2006-11-09,40.15043247922709
2006-11-10,40.28076012529412
2006-11-13,40.3693708177014
2006-11-14,40.63640498359723
2006-11-15,40.9590944878644
2006-11-16,41.13123076741565
2006-11-17,41.07425406050391
2006-11-20,42.475215012730544
2006-11-21,42.83083266295785
2006-11-22,43.23199998245522
2006-11-24,43.290202409865394
2006-11-27,42.85613141764324
2006-11-28,42.317021291194756
2006-11-29,42.8067789105808
2006-11-30,43.26870025121256
2006-12-01,43.43702479714448
2006-12-04,43.70150511654072
2006-12-05,43.90145951489955
2006-12-06,43.459800399117775
2006-12-07,43.380074267944856
2006-12-08,43.22314063774115
2006-12-11,43.31301113384202
2006-12-12,43.295278899376356
2006-12-13,43.1282346055873
2006-12-14,43.06621432049245
2006-12-15,42.94345546149154
2006-12-18,42.8194488524322
2006-12-19,42.31702272626382
2006-12-20,42.663697686849574
2006-12-21,42.54956359583672
2006-12-22,42.0802908217002
2006-12-26,42.24312391727347
2006-12-27,42.60469759909087
2006-12-28,42.79061167091828
2006-12-29,42.89317554571852
2007-01-03,43.017566181152034
2007-01-04,42.9534547441323
2007-01-05,42.59059139367082
2007-01-08,42.27390408101554
2007-01-09,42.60598622942322
2007-01-10,43.12143722381369
2007-01-11,43.840737440506146
2007-01-12,44.104874846024
2007-01-16,44.46773503920979
2007-01-17,44.63826054138252
2007-01-18,44.72671948196339
2007-01-19,44.81265567522444
2007-01-22,44.98445644529238
2007-01-23,45.01906790965651
2007-01-24,45.37295424574053
2007-01-25,45.96790553963058
2007-01-26,45.937141023893616
2007-01-29,46.10766466484827
2007-01-30,46.23076466607759
2007-01-31,46.57310252722623
2007-02-01,46.70259212674928
2007-02-02,47.00134258348241
2007-02-05,47.106500603833844
2007-02-06,47.5206233225341
2007-02-07,48.068132828605826
2007-02-08,48.33226233006085
2007-02-09,47.63218377415264
2007-02-12,46.968013681171904
2007-02-13,46.98337728785464
2007-02-14,47.26804847134339
2007-02-15,47.444981136129385
2007-02-16,47.35265628150609
2007-02-20,47.50523654927125
2007-02-21,47.55525843842809
2007-02-22,47.482176660070856
2007-02-23,46.97570652633845
2007-02-26,46.379485299415215
2007-02-27,45.244732165851154
2007-02-28,45.30758726679959
2007-03-01,44.657503439132334
2007-03-02,44.33439029942126
2007-03-05,43.03040530186809
2007-03-06,43.42145669593078
2007-03-07,43.63174407048721
2007-03-08,43.866395459678444
2007-03-09,44.36901024128504
2007-03-12,44.557495494707
2007-03-13,44.048468866256584
2007-03-14,43.48685888918384
2007-03-15,43.968965892186354
2007-03-16,44.015114746396804
2007-03-19,44.193343008100626
2007-03-20,44.27797413790421
2007-03-21,44.651099046094416
2007-03-22,44.99984263981168
2007-03-23,45.04606109918771
2007-03-26,44.557617831993824
2007-03-27,44.045924309291664
2007-03-28,43.56913169626205
2007-03-29,43.76939922358673
2007-03-30,43.87665045498419
2007-04-02,44.362495195843614
2007-04-03,44.86647754065771
2007-04-04,44.68036770610469
2007-04-05,44.66747118444614
2007-04-09,44.6467866238193
2007-04-10,44.7914952910143
2007-04-11,44.42841769505258
2007-04-12,43.94385474203513
2007-04-13,44.17513938016019
2007-04-16,44.50335978270498
2007-04-17,44.814764207119254
2007-04-18,44.93494019655658
2007-04-19,44.648086805018195
2007-04-20,44.91295842320402
2007-04-23,45.17786520418807
2007-04-24,45.20110451816842
2007-04-25,45.18947253702056
2007-04-26,45.130057023861646
2007-04-27,45.02537438455307
2007-04-30,44.6312802826989
2007-05-01,43.989092516616594
2007-05-02,44.172575584882296
2007-05-03,44.556316773345415
2007-05-04,44.39481292427029
2007-05-07,44.309543367655415
2007-05-08,44.14284494180887
2007-05-09,44.318581650980114
2007-05-10,44.22166118542028
2007-05-11,44.35991130622823
2007-05-14,44.354765106314034
2007-05-15,43.903786121632635
2007-05-16,43.27450335325965
2007-05-17,42.662033310148594
2007-05-18,42.15292844452553
2007-05-21,42.13094751321604
2007-05-22,42.59096591575159
2007-05-23,42.69435249322525
2007-05-24,41.95005632595767
2007-05-25,42.013372966669806
2007-05-29,42.90623703271666
2007-05-30,43.738389872145305
2007-05-31,44.361222648054046
2007-06-01,44.26043072738511
2007-06-04,44.30306238569067
2007-06-05,44.09891811394641
2007-06-06,43.49157887515862
2007-06-07,42.63230189246103
2007-06-08,42.393268533954455
2007-06-11,42.32605994552857
2007-06-12,41.62440976704745
2007-06-13,41.86346667921555
2007-06-14,42.023703753949896
2007-06-15,42.284723307812094
2007-06-18,42.057301237435155
2007-06-19,41.64769857902114
2007-06-20,41.409926166319124
2007-06-21,40.75220260242797
2007-06-22,40.659187876396444
2007-06-25,40.34387558119768
2007-06-26,39.91620984469494
2007-06-27,40.0389376390652
2007-06-28,40.724098739143415
2007-06-29,40.53883765144231
2007-07-02,40.96151615030143
2007-07-03,41.325491436292864
2007-07-05,41.813390685037454
2007-07-06,41.75468396263832
2007-07-09,41.8759919161632
2007-07-10,41.08413798660624
2007-07-11,40.52057220202013
2007-07-12,40.901499452884636
2007-07-13,41.35288018973334
2007-07-16,41.5929165939035
2007-07-17,41.23025541452218
2007-07-18,40.68625712468872
2007-07-19,41.0932837848363
2007-07-20,40.63797824620568
2007-07-23,40.09919625280318
2007-07-24,39.06862264144591
2007-07-25,38.82337844903554
2007-07-26,37.74710941436851
2007-07-27,37.307478707806844
2007-07-30,36.974823894624556
2007-07-31,37.338788589476
2007-08-01,36.805228456306935
2007-08-02,37.62970850192673
2007-08-03,37.01787007192426
2007-08-06,36.8130443605998
2007-08-07,37.401408231482336
2007-08-08,38.48025624956942
2007-08-09,38.28328256914434
2007-08-10,38.014542002524244
2007-08-13,37.791456489455285
2007-08-14,36.61344639231159
2007-08-15,35.98465847027583
2007-08-16,35.835948094170185
2007-08-17,38.01585349921048
2007-08-20,37.92322845757114
2007-08-21,38.40981767349248
2007-08-22,39.00468905775689
2007-08-23,38.896427507304765
2007-08-24,38.49462188825157
2007-08-27,38.16586578925079
2007-08-28,37.16526810199897
2007-08-29,37.30878194766169
2007-08-30,37.469244890947685
2007-08-31,38.56116381859752
2007-09-04,38.93816749290576
2007-09-05,38.51679094484997
2007-09-06,38.29893860008639
2007-09-07,37.69231042833465
2007-09-10,37.488811304563214
2007-09-11,37.5475113588924
2007-09-12,37.7405826572833
2007-09-13,38.30546154572873
2007-09-14,38.4137347818597
2007-09-17,38.53895620976908
2007-09-18,39.24865136626444
2007-09-19,40.39536300868795
2007-09-20,40.22705178368857
2007-09-21,40.12008488838701
2007-09-24,40.297507128542364
2007-09-25,39.965967783628145
2007-09-26,39.994924319444664
2007-09-27,40.33318702700879
2007-09-28,40.289740322677474
2007-10-01,40.80836605217703
2007-10-02,41.428295162003764
2007-10-03,41.57834864564636
2007-10-04,41.67443333165457
2007-10-05,42.25093638303261
2007-10-08,42.1864266241482
2007-10-09,42.116687688465724
2007-10-10,42.21934539819311
2007-10-11,42.21409314487989
2007-10-12,41.85476559800793
2007-10-15,41.232176118539726
2007-10-16,40.404267313168035
2007-10-17,40.08837643421238
2007-10-18,39.95544125741517
2007-10-19,39.413158318619516
2007-10-22,38.839287665283294
2007-10-23,39.59611170569838
2007-10-24,39.34865396195111
2007-10-25,39.464464205853304
2007-10-26,39.87251290961952
2007-10-29,39.811960908651784
2007-10-30,39.69218777891016
2007-10-31,40.235795052963496
2007-11-01,39.42895337445284
2007-11-02,38.680021023888656
2007-11-05,37.727054022626135
2007-11-06,37.869208154049346
2007-11-07,37.47435198409946
2007-11-08,37.04262663668358
2007-11-09,36.95705894412361
2007-11-12,37.22425904205437
2007-11-13,37.74285610254128
2007-11-14,38.38254699302502
2007-11-15,37.483557129879834
2007-11-16,37.22953121231213
2007-11-19,36.35291847883669
2007-11-20,35.717184862329
2007-11-21,34.89716460972012
2007-11-23,35.69217499829298
2007-11-26,34.96561120178355
2007-11-27,34.387781571534006
2007-11-28,35.56582172126156
2007-11-29,36.24762064158682
2007-11-30,36.98471131622803
2007-12-03,36.53060785537766
2007-12-04,35.929088028915515
2007-12-05,36.33843617942059
2007-12-06,37.291391325926284
2007-12-07,37.97450812142442
2007-12-10,38.266712909625596
2007-12-11,37.63495873703653
2007-12-12,37.11763749192707
2007-12-13,36.01860416928069
2007-12-14,35.43813252195337
2007-12-17,34.58259830891041
2007-12-18,34.49835707012892
2007-12-19,34.68788093054637
2007-12-20,35.124879610482104
2007-12-21,35.48815111314992
2007-12-24,36.22788534157114
2007-12-26,36.252873784538664
2007-12-27,35.65063718384652
2007-12-28,35.1646938725152
2007-12-31,34.83717997895527
2008-01-02,34.91438909223644
2008-01-03,34.30061655168622
2008-01-04,32.934612274337816
2008-01-07,32.685643771486696
2008-01-08,32.46462965188452
2008-01-09,31.676438017428843
2008-01-10,32.163737581060886
2008-01-11,32.49127313130923
2008-01-14,32.60842951517669
2008-01-15,31.832225639009224
2008-01-16,31.9480525729743
2008-01-17,31.999965706434306
2008-01-18,31.54996455817072
2008-01-22,31.41682182104438
2008-01-23,33.48981048144273
2008-01-24,34.68007238089456
2008-01-25,34.419117417376036
2008-01-28,34.45639938449363
2008-01-29,35.064833325949735
2008-01-30,34.74930017727244
2008-01-31,34.37518131602361
2008-02-01,35.65064988745612
2008-02-04,35.964843935605934
2008-02-05,35.08347949827659
2008-02-06,34.48435771958182
2008-02-07,34.32191727923813
2008-02-08,34.16881484641964
2008-02-11,33.40991908912642
2008-02-12,33.73079093154101
2008-02-13,34.224739800699126
2008-02-14,34.02369251105962
2008-02-15,33.57234572263845
2008-02-19,33.75874815416768
2008-02-20,33.628267008610464
2008-02-21,33.82665441526503
2008-02-22,33.61762820150861
2008-02-25,34.4750395504122
2008-02-26,34.949011601647214
2008-02-27,34.93303151383682
2008-02-28,34.41112599002861
2008-02-29,33.76806526642993
2008-03-03,33.51643116439723
2008-03-04,33.29277006766149
2008-03-05,33.50177774225402
2008-03-06,32.54584986111622
2008-03-07,31.97067281551991
2008-03-10,32.097157645422286
2008-03-11,33.220852844149334
2008-03-12,33.613638147745625
2008-03-13,33.03713505692599
2008-03-14,33.267459814676776
2008-03-17,32.673659598680956
2008-03-18,34.04632880254777
2008-03-19,34.58952723995251
2008-03-20,34.85312987726655
2008-03-24,36.16058472568828
2008-03-25,36.31094181067327
2008-03-26,35.94746206474031
2008-03-27,35.55435099079486
2008-03-28,35.07778181722497
2008-03-31,35.099312267866424
2008-04-01,36.24093386935579
2008-04-02,36.891155896427925
2008-04-03,37.16444877811862
2008-04-04,37.31119749527916
2008-04-07,37.08772288218929
2008-04-08,36.63807427432086
2008-04-09,36.17093019167169
2008-04-10,35.76974145794487
2008-04-11,35.59473044968263
2008-04-14,35.50050471000199
2008-04-15,35.586656387543115
2008-04-16,36.60711298617939
2008-04-17,37.0917617850482
2008-04-18,37.67739213851883
2008-04-21,37.043285872132785
2008-04-22,36.870960728358966
2008-04-23,37.09041460273262
2008-04-24,37.673340514296676
2008-04-25,38.17683172050199
2008-04-28,38.24415483978804
2008-04-29,37.90219905544194
2008-04-30,37.49293267236968
2008-05-01,37.53869841613061
2008-05-02,38.22260239430975
2008-05-05,37.88468196022405
2008-05-06,37.93584047105868
2008-05-07,37.65852249917463
2008-05-08,37.11733133734083
2008-05-09,36.85078329471169
2008-05-12,37.24523439577687
2008-05-13,37.671987083790235
2008-05-14,38.00046465406537
2008-05-15,38.24952546287582
2008-05-16,38.38685562487349
2008-05-19,38.462234611012114
2008-05-20,37.90489020702887
2008-05-21,37.43101373725082
2008-05-22,36.873678149098254
2008-05-23,36.54114971876899
2008-05-27,36.788854350262916
2008-05-28,37.1173422635461
2008-05-29,37.27618773898112
2008-05-30,37.511774908932225
2008-06-02,36.946364920015384
2008-06-03,36.87903907362876
2008-06-04,37.02714097726406
2008-06-05,37.67063663034466
2008-06-06,37.051371633168806
2008-06-09,36.21803972800558
2008-06-10,35.56512549167347
2008-06-11,35.44529976054297
2008-06-12,35.34837049868821
2008-06-13,35.73475328551094
2008-06-16,36.15881180954665
2008-06-17,36.04570898001661
2008-06-18,35.08585148869401
2008-06-19,35.244710957140214
2008-06-20,35.060287572568704
2008-06-23,34.5311861167898
2008-06-24,34.01019162604395
2008-06-25,34.63829837124526
2008-06-26,33.793804845968566
2008-06-27,33.3246142616215
2008-06-30,33.1655183558851
2008-07-01,32.848658183557006
2008-07-02,32.86089804821006
2008-07-03,32.54539346556777
2008-07-07,32.084383291652756
2008-07-08,32.73986478750687
2008-07-09,32.56443130952718
2008-07-10,31.736256292412193
2008-07-11,31.827351137258418
2008-07-14,31.736248452063457
2008-07-15,30.71495824089121
2008-07-16,31.626095532733146
2008-07-17,32.986009969209825
2008-07-18,33.228070713369036
2008-07-21,33.34094875491299
2008-07-22,33.754346681433475
2008-07-23,34.8871693875819
2008-07-24,34.22897141476633
2008-07-25,33.415739508524446
2008-07-28,33.21990435808461
2008-07-29,33.66323290317517
2008-07-30,34.27111647838531
2008-07-31,33.79787901183106
2008-08-01,33.79108420741192
2008-08-04,33.61428598710809
2008-08-05,34.30784878017609
2008-08-06,34.68047087586861
2008-08-07,34.09162032329684
2008-08-08,34.47512140365995
2008-08-11,35.520877806586675
2008-08-12,35.26794110836772
2008-08-13,34.57302114292559
2008-08-14,34.642381566036036
2008-08-15,35.12515184608711
2008-08-18,34.612470338015406
2008-08-19,33.66868782774423
2008-08-20,33.532694253782296
2008-08-21,33.20358275407237
2008-08-22,33.723088108014764
2008-08-25,33.534052664855
2008-08-26,33.283830309635135
2008-08-27,33.53269333802788
2008-08-28,34.419351471705895
2008-08-29,34.611087031123795
2008-09-02,34.92116050852438
2008-09-03,35.06394733420492
2008-09-04,34.717183050068
2008-09-05,34.16505962129066
2008-09-08,35.70312438704934
2008-09-09,35.12243226188281
2008-09-10,34.611101914578
2008-09-11,34.55263580824233
2008-09-12,34.97011388525759
2008-09-15,33.74074816201641
2008-09-16,33.27158812354862
