Date,JAAA
2021-07-16,42.770179748535156
2021-07-19,42.73630432815384
2021-07-20,42.7479447456494
2021-07-21,42.75535856458152
2021-07-22,42.745831395902385
2021-07-23,42.74752013611868
2021-07-26,42.73905590791752
2021-07-27,42.7974930130933
2021-07-28,42.75853363104435
2021-07-29,42.76869894281192
2021-07-30,42.7731312998606
2021-08-02,42.74051535084542
2021-08-03,42.76974057861504
2021-08-04,42.759585466150526
2021-08-05,42.82399520790776
2021-08-06,42.80938511872175
2021-08-09,42.77865261479941
2021-08-10,42.83734635079778
2021-08-11,42.804079188559975
2021-08-12,42.79052799573746
2021-08-13,42.80195993190076
2021-08-16,42.831632468553494
2021-08-17,42.879302195949656
2021-08-18,42.78819354601768
2021-08-19,42.84431878741733
2021-08-20,42.87612755441148
2021-08-23,42.80196074016036
2021-08-24,42.86658012319988
2021-08-25,42.869745007451975
2021-08-26,42.88204659247467
2021-08-27,42.821028854826366
2021-08-30,42.83373133793956
2021-08-31,42.815730713321116
2021-09-01,42.82422039085088
2021-09-02,42.82738778047076
2021-09-03,42.86131963913659
2021-09-07,43.03223162128266
2021-09-08,42.891006082602516
2021-09-09,42.85600277841627
2021-09-10,42.83270416733603
2021-09-13,42.89737183447902
2021-09-14,42.853881517515234
2021-09-15,42.81146832691038
2021-09-16,42.82376805510822
2021-09-17,42.87296696789957
2021-09-20,42.89525068882239
2021-09-21,42.83141811901436
2021-09-22,42.85558837891661
2021-09-23,42.89420365929532
2021-09-24,42.85475564276959
2021-09-27,42.84009823608605
2021-09-28,42.85178464862162
2021-09-29,42.850700724986346
2021-09-30,42.857080923177065
2021-10-01,42.87471578247425
2021-10-04,42.8725934704573
2021-10-05,42.84986021703301
2021-10-06,42.85559437011776
2021-10-07,42.85559517985115
2021-10-08,42.87830674953214
2021-10-11,42.92224956578804
2021-10-12,42.8280145518854
2021-10-13,42.889571312756246
2021-10-14,42.841171589074584
2021-10-15,42.83968572794494
2021-10-18,42.84604462427478
2021-10-19,42.88086829561835
2021-10-20,42.888494814613225
2021-10-21,42.88000476037899
2021-10-22,42.86471712372088
2021-10-25,42.87620083407252
2021-10-26,42.87151389641139
2021-10-27,42.88956424910933
2021-10-28,42.903148856943275
2021-10-29,42.89911538103841
2021-11-01,42.89166712086319
2021-11-02,42.891461951906024
2021-11-03,42.9197302335733
2021-11-04,42.91865540297724
2021-11-05,42.909518203058624
2021-11-08,42.919078049813415
2021-11-09,42.92441471785058
2021-11-10,42.96477411956063
2021-11-11,42.93396906312054
2021-11-12,42.919082192263204
2021-11-15,42.911437543539776
2021-11-16,42.910801197487004
2021-11-17,42.923338430674555
2021-11-18,42.915686305566055
2021-11-19,42.92780696338841
2021-11-22,42.93821920672958
2021-11-23,42.9169684886844
2021-11-24,42.9743282770651
2021-11-26,42.97689008694611
2021-11-29,42.96583213875715
2021-11-30,42.96477411956063
2021-12-01,43.00292407168381
2021-12-02,42.92101230346363
2021-12-03,42.922085895174234
2021-12-06,42.89634299993517
2021-12-07,42.875267028808594
2021-12-08,42.89208859558865
2021-12-09,42.95187092252797
2021-12-10,42.9710212770867
2021-12-13,42.976329961275745
2021-12-14,42.928457823062715
2021-12-15,42.91356633488101
2021-12-16,42.949513053044285
2021-12-17,42.93271389958779
2021-12-20,42.97080935830846
2021-12-21,42.908458877474416
2021-12-22,42.90719280037055
2021-12-23,42.93507664567743
2021-12-27,42.9250740453936
2021-12-28,42.92953511286661
2021-12-29,42.92655678337323
2021-12-30,42.92506584809493
2021-12-31,42.922072551759236
2022-01-03,42.92037719249252
2022-01-04,42.938694949689214
2022-01-05,42.932733399169194
2022-01-06,42.98236027657583
2022-01-07,42.92846937992206
2022-01-10,43.00855848720239
2022-01-11,42.99045465426071
2022-01-12,42.9710721923309
2022-01-13,43.00515218885229
2022-01-14,42.9878990426629
2022-01-18,42.97341543889573
2022-01-19,42.973202564207796
2022-01-20,42.99877219148947
2022-01-21,43.0030185293746
2022-01-24,43.047539127216076
2022-01-25,43.00408725736834
2022-01-26,43.01687548133508
2022-01-27,43.03497272571179
2022-01-28,43.036884800994756
2022-01-31,43.049873933723674
2022-02-01,43.03222373753148
2022-02-02,43.060785345483694
2022-02-03,43.04159663197495
2022-02-04,43.06654546573406
2022-02-07,43.046082266032
2022-02-08,43.03542120656232
2022-02-09,43.03840387678842
2022-02-10,43.02902801259859
2022-02-11,43.01517029830315
2022-02-14,43.13347772856273
2022-02-15,42.99278387009515
2022-02-16,42.98554306938398
2022-02-17,42.9991937256448
2022-02-18,42.96293050387395
2022-02-22,42.96720460125912
2022-02-23,42.97700669531723
2022-02-24,42.997038999380266
2022-02-25,42.93735469885229
2022-02-28,42.92243854366868
2022-03-01,42.85673938556365
2022-03-02,42.80767889528594
2022-03-03,42.86101577257269
2022-03-04,42.96554339315907
2022-03-07,43.3618808910999
2022-03-08,42.82475362134239
2022-03-09,42.74902835388079
2022-03-10,42.84180826281512
2022-03-11,42.74154094846635
2022-03-14,42.73089516139239
2022-03-15,42.713835143500546
2022-03-16,42.60504037212763
2022-03-17,42.68608421420941
2022-03-18,42.68226279728667
2022-03-21,42.675439500058246
2022-03-22,42.63597630271438
2022-03-23,42.69143884966853
2022-03-24,42.67755764297488
2022-03-25,42.719567937830256
2022-03-28,42.731940623336385
2022-03-29,42.71787151826369
2022-03-30,42.71808471420561
2022-03-31,42.85782594995143
2022-04-01,42.77692160498319
2022-04-04,42.86230699106378
2022-04-05,42.83541726968408
2022-04-06,42.856752831962226
2022-04-07,42.968003519435875
2022-04-08,42.99255924381371
2022-04-11,42.967999189679674
2022-04-12,42.95412603645717
2022-04-13,42.83777429012002
2022-04-14,42.89861147610331
2022-04-18,42.94132208163941
2022-04-19,42.93276668135188
2022-04-20,42.92636665510768
2022-04-21,42.938120741579596
2022-04-22,42.85590002965696
2022-04-25,42.90393806890388
2022-04-26,42.875136685400435
2022-04-27,42.902886640673856
2022-04-28,42.84737529165946
2022-04-29,42.83670410782511
2022-05-02,42.75488348305881
2022-05-03,42.774108899992484
2022-05-04,42.61914662285201
2022-05-05,42.65228840332754
2022-05-06,42.615947343936014
2022-05-09,42.695029899314505
2022-05-10,42.71854679680959
2022-05-11,42.63944738038212
2022-05-12,42.59692300916343
2022-05-13,42.419268308856765
2022-05-16,42.12768865033921
2022-05-17,42.12854709464401
2022-05-18,42.12426786410485
2022-05-19,42.259166765919275
2022-05-20,42.168090622870196
2022-05-23,42.1306885614696
2022-05-24,42.1862694271526
2022-05-25,42.188400665023835
2022-05-26,42.19439707125182
2022-05-27,42.2382174303975
2022-05-31,42.23479394748918
2022-06-01,42.21707370500967
2022-06-02,42.2466136474857
2022-06-03,42.30207420293928
2022-06-06,42.327982907751945
2022-06-07,42.342954186725116
2022-06-08,42.39222089124306
2022-06-09,42.38578394844906
2022-06-10,42.40076799781471
2022-06-13,42.179385056710196
2022-06-14,42.070840397957134
2022-06-15,42.179388526712074
2022-06-16,42.171892082698236
2022-06-17,42.0986817842421
2022-06-21,42.035717277584
2022-06-22,42.004690322877096
2022-06-23,42.06677634400904
2022-06-24,42.049641846357076
2022-06-27,41.97149654093237
2022-06-28,41.99910936737091
2022-06-29,42.107452942797615
2022-06-30,42.008107237161184
2022-07-01,42.051022864204334
2022-07-05,42.05316838420041
2022-07-06,41.92018875232699
2022-07-07,41.99633175617044
2022-07-08,42.05831528239034
2022-07-11,42.057453379575676
2022-07-12,42.006838195853305
2022-07-13,42.02743369338144
2022-07-14,41.89873674775133
2022-07-15,41.924045107830395
2022-07-18,41.91138597449216
2022-07-19,41.99311599368663
2022-07-20,42.01284893000385
2022-07-21,42.08320123470868
2022-07-22,42.10656438740348
2022-07-25,42.07461310251647
2022-07-26,42.08962646404521
2022-07-27,42.151825176226914
2022-07-28,42.22004408263759
2022-07-29,42.22476544728628
2022-08-01,42.3174997527625
2022-08-02,42.146187716270816
2022-08-03,42.16229963252174
2022-08-04,42.153271292283435
2022-08-05,42.29235617206112
2022-08-08,42.27623414611767
2022-08-09,42.33427138338277
2022-08-10,42.37939850573128
2022-08-11,42.342853162512284
2022-08-12,42.48558373961288
2022-08-15,42.46107986343634
2022-08-16,42.51267200160842
2022-08-17,42.48902267873363
2022-08-18,42.51698019455736
2022-08-19,42.52556925470839
2022-08-22,42.557817908516036
2022-08-23,42.56641289665964
2022-08-24,42.59435571689868
2022-08-25,42.56834719776135
2022-08-26,42.54168648118507
2022-08-29,42.53202626878334
2022-08-30,42.43744529397283
2022-08-31,42.405205907585845
2022-09-01,42.42066899435829
2022-09-02,42.41743523565769
2022-09-06,42.491813180519685
2022-09-07,42.463790096533145
2022-09-08,42.44352540091096
2022-09-09,42.514452957957424
2022-09-12,42.515549896648345
2022-09-13,42.561904296733836
2022-09-14,42.52847589257086
2022-09-15,42.55649952143043
2022-09-16,42.53063810803517
2022-09-19,42.56729299349485
2022-09-20,42.5069154872554
2022-09-21,42.47888951640043
2022-09-22,42.51553223696908
2022-09-23,42.49613241013374
2022-09-26,42.496132644088384
2022-09-27,42.41980476954012
2022-09-28,42.41635766079439
2022-09-29,42.35921590544142
2022-09-30,42.32342592354964
2022-10-03,42.12783398022535
2022-10-04,42.16568668528777
2022-10-05,42.27166978463798
2022-10-06,42.40142407578068
2022-10-07,42.39709098927329
2022-10-10,42.29545077529311
2022-10-11,42.20893781808802
2022-10-12,42.137575353293556
2022-10-13,42.17218189792154
2022-10-14,42.18905582548757
2022-10-17,42.21066736791582
2022-10-18,42.17087223834844
2022-10-19,42.18515544220927
2022-10-20,42.21543510104414
2022-10-21,42.26301540369242
2022-10-24,42.24484359349553
2022-10-25,42.222564483394216
2022-10-26,42.251553600167135
2022-10-27,42.299782827249985
2022-10-28,42.20678375603515
2022-10-31,42.229484293695094
2022-11-01,42.40086484094521
2022-11-02,42.26477200068236
2022-11-03,42.20293519478598
2022-11-04,42.32989634451183
2022-11-07,42.34726267343634
2022-11-08,42.364623191655774
2022-11-09,42.3689610076261
2022-11-10,42.41888626514673
2022-11-11,42.525678025794186
2022-11-14,42.538266068092085
2022-11-15,42.52631220981308
2022-11-16,42.596861299910714
2022-11-17,42.609879035014146
2022-11-18,42.683680325241546
2022-11-21,42.74880051742302
2022-11-22,42.72903576775308
2022-11-23,42.73251384248084
2022-11-25,42.757483116805396
2022-11-28,42.7003834466681
2022-11-29,42.76615010618981
2022-11-30,42.87033678403457
2022-12-01,42.913943075374455
2022-12-02,42.86596740591722
2022-12-05,42.862927706971675
2022-12-06,42.85813613060278
2022-12-07,42.86357597251839
2022-12-08,42.8594266917132
2022-12-09,42.92985782569977
2022-12-12,42.966257384488415
2022-12-13,42.93245940010385
2022-12-14,42.99023759269476
2022-12-15,43.04036526831313
2022-12-16,43.07089352673433
2022-12-19,43.2256595859747
2022-12-20,43.06871913145423
2022-12-21,43.075243655635184
2022-12-22,43.21041138707932
2022-12-23,43.19750461288307
2022-12-27,43.14231429765225
2022-12-28,43.19421886588162
2022-12-29,43.17998045060221
2022-12-30,43.31793460823084
2023-01-03,43.208452947551564
2023-01-04,43.3201249602958
2023-01-05,43.24129157312911
2023-01-06,43.190932878131825
2023-01-09,43.20625715648678
2023-01-10,43.28070385568395
2023-01-11,43.23910882699786
2023-01-12,43.302602241041384
2023-01-13,43.3770513013239
2023-01-17,43.38143212597357
2023-01-18,43.42084080906821
2023-01-19,43.44274028611498
2023-01-20,43.4733973063196
2023-01-23,43.56973741229132
2023-01-24,43.50186137594113
2023-01-25,43.58944464401063
2023-01-26,43.68142446590055
2023-01-27,43.56427332941444
2023-01-30,43.65295057606332
2023-01-31,43.693883804777286
2023-02-01,43.68657889795765
2023-02-02,43.53812180099633
2023-02-03,43.74156922419643
2023-02-06,43.770165495733636
2023-02-07,43.81854725998867
2023-02-08,43.82514324883337
2023-02-09,43.85153693047298
2023-02-10,43.858138912676104
2023-02-13,43.930727562288055
2023-02-14,43.8889262420573
2023-02-15,43.88320810506246
2023-02-16,43.92390409217379
2023-02-17,43.93292744001557
2023-02-21,43.979114546601835
2023-02-22,43.93292845289939
2023-02-23,43.908722174229396
2023-02-24,43.968117920972595
2023-02-27,43.86253943831371
2023-02-28,43.86693292485493
2023-03-01,43.95629399895657
2023-03-02,43.891127851407504
2023-03-03,43.91100744978169
2023-03-06,43.95518789593829
2023-03-07,43.926464012213515
2023-03-08,43.92603467477488
2023-03-09,43.91983838222489
2023-03-10,43.88229057416909
2023-03-13,43.908796732794066
2023-03-14,43.686796976187885
2023-03-15,43.61081561867784
2023-03-16,43.597345443691985
2023-03-17,43.57745920229141
2023-03-20,43.58850519970038
2023-03-21,43.615230441284126
2023-03-22,43.61479134365523
2023-03-23,43.80497576121783
2023-03-24,43.66803064059439
2023-03-27,43.679079882950255
2023-03-28,43.72766148633313
2023-03-29,43.75859679557563
2023-03-30,43.771847701379784
2023-03-31,43.763018634371136
2023-04-03,43.81991492484889
2023-04-04,43.83322842637069
2023-04-05,43.86651566615825
2023-04-06,43.86429816686031
2023-04-10,43.8842712177553
2023-04-11,43.906467626364105
2023-04-12,43.96418650037963
2023-04-13,43.9774905938067
2023-04-14,43.95751312844827
2023-04-17,43.99302550713964
2023-04-18,44.017437293579505
2023-04-19,43.99968412304497
2023-04-20,44.05073089994019
2023-04-21,44.052948482599554
2023-04-24,44.062271974515376
2023-04-25,44.050730984590245
2023-04-26,44.09954770555842
2023-04-27,44.13285010991587
2023-04-28,44.15948424263971
2023-05-01,44.22720287947368
2023-05-02,44.16475061081583
2023-05-03,44.22833039869402
2023-05-04,44.238365273520216
2023-05-05,44.20267436540633
2023-05-08,44.193756800488664
2023-05-09,44.20936716122668
2023-05-10,44.20044568587806
2023-05-11,44.200436955386024
2023-05-12,44.21382907628677
2023-05-15,44.21025893341572
2023-05-16,44.19598377096972
2023-05-17,44.242825836169274
2023-05-18,44.26513019015662
2023-05-19,44.25398376301242
2023-05-22,44.23836642660632
2023-05-23,44.285874954033915
2023-05-24,44.25331011552812
2023-05-25,44.274058193809715
2023-05-26,44.27249437876431
2023-05-30,44.31866716371823
2023-05-31,44.31643512048056
2023-06-01,44.3184493526227
2023-06-02,44.35275503897436
2023-06-05,44.40879810943839
2023-06-06,44.42225568590993
2023-06-07,44.44466389102656
2023-06-08,44.489504199078375
2023-06-09,44.45586452570054
2023-06-12,44.515291160688875
2023-06-13,44.51640626018455
2023-06-14,44.51416332583339
2023-06-15,44.520893810318924
2023-06-16,44.532094549666766
2023-06-20,44.60831911052535
2023-06-21,44.63185989617068
2023-06-22,44.66660072948544
2023-06-23,44.62625742311797
2023-06-26,44.67557289997498
2023-06-27,44.65764988718122
2023-06-28,44.67108999708855
2023-06-29,44.70314879126212
2023-06-30,44.87957515299428
2023-07-03,44.728612353563264
2023-07-05,44.754760619505824
2023-07-06,44.75588586186599
2023-07-07,44.771198699431324
2023-07-10,44.79080344096243
2023-07-11,44.813346003232695
2023-07-12,44.81649293051033
2023-07-13,44.82438480180691
2023-07-14,44.90797333475767
2023-07-17,44.914735262813565
2023-07-18,44.941769569403235
2023-07-19,45.01612684569581
2023-07-20,45.0364172905992
2023-07-21,45.08823866994293
2023-07-24,45.103557298389404
2023-07-25,45.09949479445061
2023-07-26,45.20541203554776
2023-07-27,45.2099137715639
2023-07-28,45.259479394505604
2023-07-31,45.28315060996553
2023-08-01,45.2860773454161
2023-08-02,45.36081902923442
2023-08-03,45.385745827971476
2023-08-04,45.38347676960395
2023-08-07,45.385733675200086
2023-08-08,45.351757749623054
2023-08-09,45.36535402949068
2023-08-10,45.36263270313853
2023-08-11,45.378945096306495
2023-08-14,45.40272574456308
2023-08-15,45.4219691529911
2023-08-16,45.42425345847829
2023-08-17,45.4740803321434
2023-08-18,45.455960872177215
2023-08-21,45.46162309540841
2023-08-22,45.473389396505745
2023-08-23,45.505790722171994
2023-08-24,45.51711689634561
2023-08-25,45.50692368826982
2023-08-28,45.56694827517908
2023-08-29,45.589597008559856
2023-08-30,45.59185549596266
2023-08-31,45.60544656196472
2023-09-01,45.661450533351676
2023-09-05,45.67511657760001
2023-09-06,45.65234466567938
2023-09-07,45.654617650523484
2023-09-08,45.66828205019397
2023-09-11,45.68422933053054
2023-09-12,45.70016758652678
2023-09-13,45.70700065527294
2023-09-14,45.73661007121772
2023-09-15,45.77532547942445
2023-09-18,46.016743351610785
2023-09-19,45.78124411461565
2023-09-20,45.78443172149993
2023-09-21,45.823153767301896
2023-09-22,45.814048952483994
2023-09-25,45.83454124341999
2023-09-26,45.85731064404662
2023-09-27,46.09394765176154
2023-09-28,45.93930327596086
2023-09-29,45.87553376082824
2023-10-02,45.885750243164004
2023-10-03,45.90178447824456
2023-10-04,45.85552348644862
2023-10-05,45.862849662615936
2023-10-06,45.83764561079016
2023-10-09,45.85369054350038
2023-10-10,45.86743116357202
2023-10-11,45.860545763777154
2023-10-12,45.86742999907672
2023-10-13,45.86285095688147
2023-10-16,45.882314141669184
2023-10-17,45.97278049010444
2023-10-18,45.89949170720975
2023-10-19,45.901786351376316
2023-10-20,45.89720100643464
2023-10-23,45.920100292186405
2023-10-24,45.93842564532467
2023-10-25,45.96132021466414
2023-10-26,45.95903614058477
2023-10-27,45.9796408803346
2023-10-30,46.00483319605373
2023-10-31,46.018571588051344
2023-11-01,46.04084565341239
2023-11-02,46.06042011180871
2023-11-03,46.07423016005171
2023-11-06,46.11566732894572
2023-11-07,46.12717765335915
2023-11-08,46.14098969138268
2023-11-09,46.15939955901216
2023-11-10,46.177808340436265
2023-11-13,46.200835714420045
2023-11-14,46.2146516341031
2023-11-15,46.223858487160186
2023-11-16,46.25839331620651
2023-11-17,46.28830962543804
2023-11-20,46.29982676756619
2023-11-21,46.320552218615624
2023-11-22,46.32515395822609
2023-11-24,46.340115371389984
2023-11-27,46.37579659410137
2023-11-28,46.36658798494253
2023-11-29,46.417232011290245
2023-11-30,46.44831297576732
2023-12-01,46.466668495213796
2023-12-04,46.475477372651966
2023-12-05,46.49723967178102
2023-12-06,46.508357107048305
2023-12-07,46.482873584900204
2023-12-08,46.52919656921752
2023-12-11,46.57550585141217
2023-12-12,46.56161520838697
2023-12-13,46.56624198954787
2023-12-14,46.584769973864695
2023-12-15,46.695914093778484
2023-12-18,46.679708806107904
2023-12-19,46.714440048019384
2023-12-20,46.72950520626671
2023-12-21,46.7677145707352
2023-12-22,46.52688039396001
2023-12-26,46.55929610124321
2023-12-27,46.56972009424319
2023-12-28,46.5778202709873
2023-12-29,46.59171764972371
2024-01-02,46.63016048205471
2024-01-03,46.6171906388958
2024-01-04,46.619503914825145
2024-01-05,46.64960456925991
2024-01-08,46.665820192073156
2024-01-09,46.67739934687585
2024-01-10,46.693603515625
2024-01-11,46.71212386205622
2024-01-12,46.74687509749165
2024-01-16,46.809397095860284
2024-01-17,46.78160341536224
2024-01-18,46.8163373569427
2024-01-19,46.83949301622648
2024-01-22,46.82791474512038
2024-01-23,46.86149351351058
2024-01-24,46.86728397934006
2024-01-25,46.883496920489556
2024-01-26,46.89507608641716
2024-01-29,46.92286146873711
2024-01-30,46.90896876690617
2024-01-31,46.91359440374462
2024-02-01,46.942500197026646
2024-02-02,46.960193907159315
2024-02-05,46.99372837409842
2024-02-06,47.01142099602578
2024-02-07,47.023057459777874
2024-02-08,47.032371994247015
2024-02-09,47.04680541945542
2024-02-12,47.05332108988718
2024-02-13,47.05565268637187
2024-02-14,47.070082160332475
2024-02-15,47.091740806279894
2024-02-16,47.11035748554397
2024-02-20,47.12782123938412
2024-02-21,47.14179590423474
2024-02-22,47.146446435127594
2024-02-23,47.15948382404656
2024-02-26,47.176711215398214
2024-02-27,47.188351358775414
2024-02-28,47.19580348533914
2024-02-29,47.209297722361185
2024-03-01,47.23689498862807
2024-03-04,47.253277717665846
2024-03-05,47.26287109056413
2024-03-06,47.262637831051634
2024-03-07,47.27668482995065
2024-03-08,47.293056990929344
2024-03-11,47.28135707306127
2024-03-12,47.312953689000715
2024-03-13,47.3328398347776
2024-03-14,47.34220047118647
2024-03-15,47.35625457763672
2024-03-18,47.377303181463645
2024-03-19,47.37496159110091
2024-03-20,47.37964351019833
2024-03-21,47.405392456777314
2024-03-22,47.43136042480465
2024-03-25,47.43112653358372
2024-03-26,47.42762196252947
2024-03-27,47.45921733178708
2024-03-28,47.482619737220915
2024-04-01,47.55782902458827
2024-04-02,47.53194809326958
2024-04-03,47.52488933109524
2024-04-04,47.548891803811195
2024-04-05,47.58841009803595
2024-04-08,47.59311518862267
2024-04-09,47.597819833017304
2024-04-10,47.54135557623023
2024-04-11,47.60370692413603
2024-04-12,47.66958382876293
2024-04-15,47.66346878107902
2024-04-16,47.68487616871304
2024-04-17,47.71074878774948
2024-04-18,47.70840700444917
2024-04-19,47.73851264606555
2024-04-22,47.74604169264764
2024-04-23,47.74369812729658
2024-04-24,47.75428334517162
2024-04-25,47.77898182396673
2024-04-26,47.801333821012946
2024-04-29,47.80486365087393
2024-04-30,47.80721687078126
2024-05-01,47.91514182529242
2024-05-02,47.855993404469544
2024-05-03,47.867820615891404
2024-05-06,47.88202111406568
2024-05-07,47.90093696720924
2024-05-08,47.91512926017973
2024-05-09,47.92459410032957
2024-05-10,47.96338706471719
2024-05-13,47.97190766697743
2024-05-14,47.993198036283744
2024-05-15,48.0026557775677
2024-05-16,48.01212217494428
2024-05-17,48.03577717387491
2024-05-20,48.06415548581582
2024-05-21,48.06652540797371
2024-05-22,48.07598753895461
2024-05-23,48.106740366516476
2024-05-24,48.13512126335054
2024-05-28,48.137490939531574
2024-05-29,48.132759544653666
2024-05-30,48.16350474483033
2024-05-31,48.17817885627039
2024-06-03,48.221385266702846
2024-06-04,48.2106863660855
2024-06-05,48.20949739781311
2024-06-06,48.2261411397924
2024-06-07,48.226143464126466
2024-06-10,48.24635240568469
2024-06-11,48.252294633919675
2024-06-12,48.259426630095376
2024-06-13,48.26893466923574
2024-06-14,48.27368963547203
2024-06-17,48.287955764424645
2024-06-18,48.3022189572364
2024-06-20,48.3045978007514
2024-06-21,48.33550505898636
2024-06-24,48.35214138774556
2024-06-25,48.36165131964317
2024-06-26,48.35927338321026
2024-06-27,48.3687854244603
2024-06-28,48.37710369728481
2024-07-01,48.42319782861017
2024-07-02,48.42080924320221
2024-07-03,48.42319875000758
