Date,GLD
2011-07-25,157.3650016784668
2011-07-26,157.28250122070312
2011-07-27,157.74750137329102
2011-07-28,157.1425018310547
2011-07-29,158.41249465942383
2011-08-01,157.73500061035156
2011-08-02,160.36000061035156
2011-08-03,162.01250076293945
2011-08-04,161.9499969482422
2011-08-05,161.55999755859375
2011-08-08,166.24249649047852
2011-08-09,169.79249572753906
2011-08-10,173.44750213623047
2011-08-11,171.00499725341797
2011-08-12,169.34250259399414
2011-08-15,170.49500274658203
2011-08-16,173.27250289916992
2011-08-17,174.05499649047852
2011-08-18,177.34500122070312
2011-08-19,180.54249954223633
2011-08-22,183.2400016784668
2011-08-23,180.30750274658203
2011-08-24,174.54249572753906
2011-08-25,169.51250076293945
2011-08-26,175.08500289916992
2011-08-29,174.68249893188477
2011-08-30,178.19250106811523
2011-08-31,177.73500061035156
2011-09-01,177.52999877929688
2011-09-02,182.9175033569336
2011-09-06,183.6599998474121
2011-09-07,176.45249938964844
2011-09-08,181.27249908447266
2011-09-09,180.3949966430664
2011-09-12,177.43000030517578
2011-09-13,177.97249603271484
2011-09-14,177.14750289916992
2011-09-15,174.10499954223633
2011-09-16,175.2150001525879
2011-09-19,174.79999923706055
2011-09-20,174.54249572753906
2011-09-21,174.56249618530273
2011-09-22,169.03750228881836
2011-09-23,162.14500045776367
2011-09-26,156.92250061035156
2011-09-27,161.11000061035156
2011-09-28,158.4499969482422
2011-09-29,157.53999710083008
2011-09-30,157.92250061035156
2011-10-03,160.8849983215332
2011-10-04,158.7224998474121
2011-10-05,158.55750274658203
2011-10-06,160.09750366210938
2011-10-07,160.00249862670898
2011-10-10,162.44500350952148
2011-10-11,162.00750350952148
2011-10-12,163.36499786376953
2011-10-13,161.97500228881836
2011-10-14,163.20000076293945
2011-10-17,163.18249893188477
2011-10-18,160.53250122070312
2011-10-19,160.4849967956543
2011-10-20,157.4650001525879
2011-10-21,159.72500228881836
2011-10-24,160.78000259399414
2011-10-25,163.39500045776367
2011-10-26,167.2249984741211
2011-10-27,168.5199966430664
2011-10-28,169.48749923706055
2011-10-31,167.54249954223633
2011-11-01,165.60750198364258
2011-11-02,168.67250061035156
2011-11-03,171.2074966430664
2011-11-04,170.84500122070312
2011-11-07,173.88500213623047
2011-11-08,174.06000137329102
2011-11-09,173.19250106811523
2011-11-10,171.24749755859375
2011-11-11,173.04500579833984
2011-11-14,173.3474998474121
2011-11-15,173.10499954223633
2011-11-16,171.6675033569336
2011-11-17,168.45750045776367
2011-11-18,167.5349998474121
2011-11-21,164.72250366210938
2011-11-22,165.14500045776367
2011-11-23,164.46749877929688
2011-11-25,163.80499649047852
2011-11-28,166.6699981689453
2011-11-29,166.67250061035156
2011-11-30,169.79750061035156
2011-12-01,169.66000366210938
2011-12-02,170.15750122070312
2011-12-05,168.3474998474121
2011-12-06,167.14749908447266
2011-12-07,168.86749649047852
2011-12-08,166.57500076293945
2011-12-09,166.57249450683594
2011-12-12,161.97250366210938
2011-12-13,160.31499862670898
2011-12-14,154.76749801635742
2011-12-15,153.43250274658203
2011-12-16,154.70249557495117
2011-12-19,155.14249801635742
2011-12-20,156.95249938964844
2011-12-21,156.95000076293945
2011-12-22,156.13000106811523
2011-12-23,156.24250411987305
2011-12-27,155.02000045776367
2011-12-28,152.5
2011-12-29,149.60499954223633
2011-12-30,152.41749954223633
2012-01-03,155.38249969482422
2012-01-04,156.2150001525879
2012-01-05,156.6074981689453
2012-01-06,157.70000076293945
2012-01-09,156.9099998474121
2012-01-10,158.88750076293945
2012-01-11,159.49250030517578
2012-01-12,160.7125015258789
2012-01-13,159.0449981689453
2012-01-17,160.93499755859375
2012-01-18,160.7150001525879
2012-01-19,160.9900016784668
2012-01-20,161.16500091552734
2012-01-23,162.8175048828125
2012-01-24,161.92999649047852
2012-01-25,163.58250045776367
2012-01-26,167.67000198364258
2012-01-27,168.2050018310547
2012-01-30,168.125
2012-01-31,169.16500091552734
2012-02-01,169.64249801635742
2012-02-02,170.47999954223633
2012-02-03,168.79249954223633
2012-02-06,167.1074981689453
2012-02-07,168.57999801635742
2012-02-08,168.80500030517578
2012-02-09,169.01749801635742
2012-02-10,166.9000015258789
2012-02-13,167.38000106811523
2012-02-14,167.2799949645996
2012-02-15,168.17000198364258
2012-02-16,167.1599998474121
2012-02-17,167.70999908447266
2012-02-21,170.33250045776367
2012-02-22,171.67499923706055
2012-02-23,172.94000244140625
2012-02-24,172.4749984741211
2012-02-27,172.08499908447266
2012-02-28,173.23250198364258
2012-02-29,168.76749801635742
2012-03-01,166.54500198364258
2012-03-02,166.25749969482422
2012-03-05,165.47000122070312
2012-03-06,162.3599967956543
2012-03-07,163.22999954223633
2012-03-08,164.90500259399414
2012-03-09,164.96000289916992
2012-03-12,165.09500122070312
2012-03-13,163.27000045776367
2012-03-14,159.6400032043457
2012-03-15,160.51749801635742
2012-03-16,160.70999908447266
2012-03-19,161.3650016784668
2012-03-20,160.29500198364258
2012-03-21,160.61750030517578
2012-03-22,158.90250396728516
2012-03-23,161.2025032043457
2012-03-26,163.76499557495117
2012-03-27,163.94500350952148
2012-03-28,161.9650001525879
2012-03-29,160.92250061035156
2012-03-30,161.83499908447266
2012-04-02,162.56750106811523
2012-04-03,161.37999725341797
2012-04-04,157.38000106811523
2012-04-05,158.15999603271484
2012-04-09,159.50249862670898
2012-04-10,160.2025032043457
2012-04-11,161.13750076293945
2012-04-12,161.7750015258789
2012-04-13,161.48250198364258
2012-04-16,160.4199981689453
2012-04-17,160.125
2012-04-18,159.49750137329102
2012-04-19,159.77249908447266
2012-04-20,159.4749984741211
2012-04-23,158.58250045776367
2012-04-24,159.5999984741211
2012-04-25,159.20499801635742
2012-04-26,160.74250411987305
2012-04-27,161.56999969482422
2012-04-30,161.1400032043457
2012-05-01,161.61999893188477
2012-05-02,160.46749877929688
2012-05-03,158.99499893188477
2012-05-04,159.21000289916992
2012-05-07,159.0449981689453
2012-05-08,156.06499862670898
2012-05-09,154.28750228881836
2012-05-10,155.03500366210938
2012-05-11,153.6775016784668
2012-05-14,151.48500061035156
2012-05-15,150.49250411987305
2012-05-16,149.56000137329102
2012-05-17,151.85250091552734
2012-05-18,154.52750396728516
2012-05-21,154.39249801635742
2012-05-22,152.9099998474121
2012-05-23,150.9499969482422
2012-05-24,151.91250228881836
2012-05-25,152.26250076293945
2012-05-29,152.0900001525879
2012-05-30,150.6400032043457
2012-05-31,151.74499893188477
2012-06-01,156.52249908447266
2012-06-04,157.04500198364258
2012-06-05,156.9375
2012-06-06,157.9749984741211
2012-06-07,155.8375015258789
2012-06-08,153.89500045776367
2012-06-11,154.7849998474121
2012-06-12,156.11000061035156
2012-06-13,157.1999969482422
2012-06-14,157.3925018310547
2012-06-15,157.86750030517578
2012-06-18,157.5349998474121
2012-06-19,157.56750106811523
2012-06-20,155.89999771118164
2012-06-21,152.94499969482422
2012-06-22,152.14749908447266
2012-06-25,153.1875
2012-06-26,152.77000045776367
2012-06-27,152.93249893188477
2012-06-28,151.31499862670898
2012-06-29,155.19750213623047
2012-07-02,154.9124984741211
2012-07-03,157.2300033569336
2012-07-05,155.49249649047852
2012-07-06,153.84500122070312
2012-07-09,153.91499710083008
2012-07-10,153.55999755859375
2012-07-11,152.76000213623047
2012-07-12,151.94250106811523
2012-07-13,153.99250030517578
2012-07-16,154.34249877929688
2012-07-17,153.6074981689453
2012-07-18,152.93000030517578
2012-07-19,153.5900001525879
2012-07-20,153.3474998474121
2012-07-23,152.7874984741211
2012-07-24,153.28750228881836
2012-07-25,155.58499908447266
2012-07-26,156.69499969482422
2012-07-27,157.45000076293945
2012-07-30,156.68499755859375
2012-07-31,157.0175018310547
2012-08-01,155.12999725341797
2012-08-02,154.38500213623047
2012-08-03,155.12749862670898
2012-08-06,156.17250061035156
2012-08-07,156.3224983215332
2012-08-08,156.52249908447266
2012-08-09,156.65750122070312
2012-08-10,157.1374969482422
2012-08-13,156.5974998474121
2012-08-14,155.1500015258789
2012-08-15,155.51000595092773
2012-08-16,156.25
2012-08-17,156.7675018310547
2012-08-20,156.9124984741211
2012-08-21,158.88249969482422
2012-08-22,159.71749877929688
2012-08-23,161.74499893188477
2012-08-24,161.88000106811523
2012-08-27,161.68999862670898
2012-08-28,161.69000244140625
2012-08-29,161.0124969482422
2012-08-30,160.77499771118164
2012-08-31,162.2849998474121
2012-09-04,164.25500106811523
2012-09-05,164.15749740600586
2012-09-06,165.15750122070312
2012-09-07,168.14500045776367
2012-09-10,167.62499618530273
2012-09-11,168.1099967956543
2012-09-12,168.21999740600586
2012-09-13,169.3474998474121
2012-09-14,171.80749893188477
2012-09-17,171.04750061035156
2012-09-18,171.2874984741211
2012-09-19,171.71000289916992
2012-09-20,171.10499954223633
2012-09-21,172.40249633789062
2012-09-24,170.91000366210938
2012-09-25,171.2849998474121
2012-09-26,169.41500091552734
2012-09-27,171.68000030517578
2012-09-28,171.93499755859375
2012-10-01,172.62749862670898
2012-10-02,172.2150001525879
2012-10-03,172.35499954223633
2012-10-04,173.45000076293945
2012-10-05,172.7174949645996
2012-10-08,171.93999862670898
2012-10-09,171.39500045776367
2012-10-10,170.75499725341797
2012-10-11,171.4250030517578
2012-10-12,170.6074981689453
2012-10-15,168.49750137329102
2012-10-16,169.10249710083008
2012-10-17,169.40499877929688
2012-10-18,168.87249755859375
2012-10-19,167.51749801635742
2012-10-22,167.3300018310547
2012-10-23,165.66249465942383
2012-10-24,165.2675018310547
2012-10-25,166.1525001525879
2012-10-26,166.13249969482422
2012-10-31,166.7400016784668
2012-11-01,166.54249954223633
2012-11-02,163.4550018310547
2012-11-05,163.1449966430664
2012-11-06,165.14750289916992
2012-11-07,166.38249969482422
2012-11-08,167.10250091552734
2012-11-09,168.03000259399414
2012-11-12,167.76000213623047
2012-11-13,167.08250427246094
2012-11-14,167.35499954223633
2012-11-15,166.32999801635742
2012-11-16,165.8625030517578
2012-11-19,167.79000091552734
2012-11-20,167.5
2012-11-21,167.38500213623047
2012-11-23,168.8474998474121
2012-11-26,169.49249649047852
2012-11-27,168.96749877929688
2012-11-28,166.04999923706055
2012-11-29,167.16749954223633
2012-11-30,166.43500137329102
2012-12-03,166.29999923706055
2012-12-04,164.2949981689453
2012-12-05,164.0099983215332
2012-12-06,164.1875
2012-12-07,164.96500396728516
2012-12-10,165.94500350952148
2012-12-11,165.46999740600586
2012-12-12,166.06750106811523
2012-12-13,164.22999572753906
2012-12-14,164.20000076293945
2012-12-17,164.3375015258789
2012-12-18,162.93999862670898
2012-12-19,161.58250045776367
2012-12-20,159.52749633789062
