Date,SPY
2005-11-03,84.64799570062529
2005-11-04,84.59432833158036
2005-11-07,84.68955546383414
2005-11-08,84.56833953234192
2005-11-09,84.7258977126917
2005-11-10,85.01510073727832
2005-11-11,85.43583468600991
2005-11-14,85.69562803252934
2005-11-15,85.49822858162773
2005-11-16,85.437614870045
2005-11-17,85.90858772840633
2005-11-18,86.54757919295
2005-11-21,86.89393426066006
2005-11-22,87.24026335712412
2005-11-23,87.77706748902625
2005-11-25,87.99177835014166
2005-11-28,87.75804245779563
2005-11-29,87.58830215262341
2005-11-30,87.16750771174094
2005-12-01,87.57271513158474
2005-12-02,87.82902272318412
2005-12-05,87.65412351555183
2005-12-06,88.00914092854921
2005-12-07,87.51734656805637
2005-12-08,87.36494098048651
2005-12-09,87.46362771320901
2005-12-12,87.61773408050205
2005-12-13,87.91906444910164
2005-12-14,88.35372266398176
2005-12-15,88.39355980973627
2005-12-16,88.32246580627863
2005-12-19,87.91160340329479
2005-12-20,87.69572832936935
2005-12-21,87.87854910631616
2005-12-22,88.04565216555919
2005-12-23,88.22846210237559
2005-12-27,87.88724168248059
2005-12-28,87.55994839502534
2005-12-29,87.37720540105758
2005-12-30,86.82010525693515
2006-01-03,87.61216944765245
2006-01-04,88.4947964147577
2006-01-05,88.60794879700966
2006-01-06,89.19982466951804
2006-01-09,89.5880807303391
2006-01-10,89.5706225396107
2006-01-11,89.91358486263431
2006-01-12,89.75691829910573
2006-01-13,89.53930698875143
2006-01-17,89.26251221132347
2006-01-18,89.0362024452773
2006-01-19,89.30778889537186
2006-01-20,88.52612641897133
2006-01-23,88.01262131409138
2006-01-24,88.21625711197612
2006-01-25,88.21102966150717
2006-01-26,88.6149141915086
2006-01-27,89.18414690375035
2006-01-30,89.48531970347777
2006-01-31,89.10407273077267
2006-02-01,89.1928794459149
2006-02-02,88.77161145978363
2006-02-03,88.32592849266868
2006-02-06,88.08744376475511
2006-02-07,87.72358300516115
2006-02-08,88.11530691860872
2006-02-09,88.31200792653712
2006-02-10,88.02473567547854
2006-02-13,88.04217965732849
2006-02-14,88.51219743355465
2006-02-15,89.0326902175065
2006-02-16,89.6332956187241
2006-02-17,89.7568862935797
2006-02-21,89.70292200654745
2006-02-22,89.8856941658864
2006-02-23,89.87352038546123
2006-02-24,89.9588492201423
2006-02-27,90.20602502788728
2006-02-28,89.73428056075157
2006-03-01,89.81957437734174
2006-03-02,89.87700547979465
2006-03-03,89.8526428241037
2006-03-06,89.53755708224288
2006-03-07,89.00659702123801
2006-03-08,89.05362203291871
2006-03-09,89.08145185492597
2006-03-10,89.23115811424938
2006-03-13,89.71510726895175
2006-03-14,90.12770644694135
2006-03-15,90.80487654142358
2006-03-16,91.28009710376945
2006-03-17,91.33377034772982
2006-03-20,91.26036793327941
2006-03-21,90.95275618910331
2006-03-22,90.85658176822663
2006-03-23,90.95623581545485
2006-03-24,90.97197186348531
2006-03-27,90.89505535625099
2006-03-28,90.66084826858726
2006-03-29,90.74826684662597
2006-03-30,90.95973800785825
2006-03-31,90.78843776487791
2006-04-03,90.91077783148796
2006-04-04,90.94925671935592
2006-04-05,91.45609546174425
2006-04-06,91.42811418680046
2006-04-07,91.11876778184559
2006-04-10,90.67659404991082
2006-04-11,90.32356415335171
2006-04-12,90.0771166971094
2006-04-13,89.9844937143075
2006-04-17,89.97749545249015
2006-04-18,90.79544303836121
2006-04-19,91.40890602680419
2006-04-20,91.68503862526532
2006-04-21,91.80040324429916
2006-04-24,91.45085043528556
2006-04-25,91.31103404386124
2006-04-26,91.29179720521368
2006-04-27,91.2585913365945
2006-04-28,91.70774510083541
2006-05-01,91.58017700045443
2006-05-02,91.68508383577104
2006-05-03,91.54871380640039
2006-05-04,91.76191415686289
2006-05-05,92.4942478249179
2006-05-08,92.63058824614424
2006-05-09,92.65156120853041
2006-05-10,92.5606614804689
2006-05-11,92.0241109730925
2006-05-12,90.7971899960888
2006-05-15,90.29560858821995
2006-05-16,90.54727703144475
2006-05-17,89.37804669432411
2006-05-18,88.68415716051148
2006-05-19,88.6561889430011
2006-05-22,88.27519711828143
2006-05-23,88.2874073966769
2006-05-24,87.99904366502645
2006-05-25,88.92711475622113
2006-05-26,89.53355942664366
2006-05-30,88.8065202363837
2006-05-31,88.75759989510397
2006-06-01,89.54059003979631
2006-06-02,90.18375396728516
2006-06-05,89.41471133370679
2006-06-06,88.6387289994698
2006-06-07,88.47268246670353
2006-06-08,87.68443774982833
2006-06-09,88.07942010277254
2006-06-12,87.32093520054028
2006-06-13,86.28276674253596
2006-06-14,86.04331313952453
2006-06-15,87.43800348347362
2006-06-16,87.76655968259304
2006-06-19,87.44005728572559
2006-06-20,87.18198234030208
2006-06-21,87.54010007595608
2006-06-22,87.51203311084335
2006-06-23,87.44007176474668
2006-06-26,87.56995143825365
2006-06-27,87.41898765867447
2006-06-28,87.31014046843447
2006-06-29,88.64957397439913
2006-06-30,89.43077203562939
2006-07-03,89.62561458869992
2006-07-05,89.23588837096719
2006-07-06,89.45360562177112
2006-07-07,89.11651040017684
2006-07-10,89.11304014454686
2006-07-11,89.0673808414416
2006-07-12,88.88306928159604
2006-07-13,87.62085035361474
2006-07-14,86.85021523785036
2006-07-17,86.73961001864804
2006-07-18,86.74139813220046
2006-07-19,87.74727464797732
2006-07-20,88.10886547394064
2006-07-21,87.44178628632613
2006-07-24,88.02111206887821
2006-07-25,88.76719503520242
2006-07-26,89.01121679960454
2006-07-27,89.1744507542536
2006-07-28,89.53258571943215
2006-07-31,89.69057939857632
2006-08-01,89.27276278903248
2006-08-02,89.82225858574924
2006-08-03,89.78538090146313
2006-08-04,90.26458824799472
2006-08-07,89.75376148055865
2006-08-08,89.68881672402065
2006-08-09,89.59399088415663
2006-08-10,89.1305809758447
2006-08-11,89.13754434970127
2006-08-14,89.49747315891553
2006-08-15,90.16983392224698
2006-08-16,90.92466193046819
2006-08-17,91.19150604588154
2006-08-18,91.48815120505104
2006-08-21,91.35299167731665
2006-08-22,91.33893439954682
2006-08-23,91.20904741409838
2006-08-24,91.1335569739098
2006-08-25,91.1528573445134
2006-08-28,91.37935268160518
2006-08-29,91.58471909316407
2006-08-30,91.83222215308011
2006-08-31,91.8217163990551
2006-09-01,92.158748991208
2006-09-05,92.37818052285112
2006-09-06,91.83051681830287
2006-09-07,91.2652155253234
2006-09-08,91.39862780886456
2006-09-11,91.36179754847257
2006-09-12,92.06747544145242
2006-09-13,92.6590891904374
2006-09-14,92.72052518000945
2006-09-15,93.15650598417147
2006-09-18,93.0912363611828
2006-09-19,92.94317765353202
2006-09-20,93.37691261635388
2006-09-21,93.21114048931636
2006-09-22,92.71216639009376
2006-09-25,93.11594680289323
2006-09-26,93.8159356821519
2006-09-27,94.23733308545584
2006-09-28,94.2778886845385
2006-09-29,94.29552420022947
2006-10-02,94.048683524048
2006-10-03,93.93760409237456
2006-10-04,94.54765928188723
2006-10-05,95.2581994370528
2006-10-06,95.1171509922601
2006-10-09,95.19124147710026
2006-10-10,95.32875270110208
2006-10-11,95.15595843515416
2006-10-12,95.83302335634643
2006-10-13,96.18920471041022
2006-10-16,96.41663215624317
2006-10-17,96.138042927382
2006-10-18,96.46424794912154
2006-10-19,96.32494654632768
2006-10-20,96.43955182363821
2006-10-23,96.66172381432075
2006-10-24,97.03025637794295
2006-10-25,97.3299793017332
2006-10-26,97.75489587796646
2006-10-27,97.48693183276026
2006-10-30,97.16423991993727
2006-10-31,97.21712276651999
2006-11-01,96.99494179788155
2006-11-02,96.3867111481658
2006-11-03,96.41488935909987
2006-11-06,97.02318097491312
2006-11-07,97.64382137169727
2006-11-08,97.47277979367738
2006-11-09,97.72142111456232
2006-11-10,97.40582334816501
2006-11-13,97.65792074307468
2006-11-14,98.1128010059319
2006-11-15,98.66292126375632
2006-11-16,98.91333085987918
2006-11-17,98.82866968658865
2006-11-20,98.99972371290251
2006-11-21,99.10726952204334
2006-11-22,99.3259165289848
2006-11-24,99.02616856988563
2006-11-27,98.28563526463358
2006-11-28,97.7743120578071
2006-11-29,98.65940453597416
2006-11-30,99.05263906912897
2006-12-01,98.80573842429138
2006-12-04,99.3241279568361
2006-12-05,99.91655523096345
2006-12-06,100.01182703577882
2006-12-07,99.9024229872942
2006-12-08,99.66094464383048
2006-12-11,99.91657968502201
2006-12-12,99.82669352721285
2006-12-13,100.14931156213285
2006-12-14,100.51253474140564
2006-12-15,101.08143474155193
2006-12-18,100.90587624162451
2006-12-19,100.6222348171655
2006-12-20,100.90059502397537
2006-12-21,100.64353954308764
2006-12-22,100.12398500216473
2006-12-26,100.13643877152957
2006-12-27,100.85089990010113
2006-12-28,100.93961438979278
2006-12-29,100.64530888077789
2007-01-03,100.53885789214934
2007-01-04,100.27469729511859
2007-01-05,99.93605809597061
2007-01-08,99.93960778682182
2007-01-09,100.06548584252491
2007-01-10,99.99636464716062
2007-01-11,100.68251064076266
2007-01-12,101.19314127368145
2007-01-16,101.45199432423811
2007-01-17,101.4271706782192
2007-01-18,101.28887355207912
2007-01-19,101.22501749638207
2007-01-22,101.1470299392722
2007-01-23,101.09737677713503
2007-01-24,101.73746531157644
2007-01-25,101.42538797335348
2007-01-26,100.87219873959444
2007-01-29,100.84562549414808
2007-01-30,101.07257353577181
2007-01-31,101.57787318069124
2007-02-01,102.3615599322678
2007-02-02,102.63457170100318
2007-02-05,102.62750309738205
2007-02-06,102.69663796320582
2007-02-07,102.8810258747815
2007-02-08,102.69129721038516
2007-02-09,102.43072357302277
2007-02-12,101.88107591124277
2007-02-13,102.31901310710751
2007-02-14,103.02818174596737
2007-02-15,103.34029199815693
2007-02-16,103.2178900122201
2007-02-20,103.33141260570918
2007-02-21,103.36864376948937
2007-02-22,103.4572639812517
2007-02-23,103.1647007062075
2007-02-26,103.13633849887292
2007-02-27,100.45554375083447
2007-02-28,99.83857811234974
2007-03-01,99.13818258038197
2007-03-02,98.94140893284474
2007-03-05,97.90417534193465
2007-03-06,98.63641891396344
2007-03-07,99.1133754188714
2007-03-08,99.7339633055302
2007-03-09,99.92541876932682
2007-03-12,99.80486549540977
2007-03-13,98.79956299957784
2007-03-14,98.19317866760625
2007-03-15,98.79775707433541
2007-03-16,98.89769941279471
2007-03-19,99.49402228046924
2007-03-20,100.04943034108092
2007-03-21,101.25982219876002
2007-03-22,102.01989730047899
2007-03-23,102.10895551344092
2007-03-26,101.8971074069755
2007-03-27,101.73510547700573
2007-03-28,101.05163020298063
2007-03-29,101.16194423046284
2007-03-30,101.0426686363685
2007-04-02,101.15307564631586
2007-04-03,102.09466393940666
2007-04-04,102.29049723627122
2007-04-05,102.52366786060385
2007-04-09,102.89395465117835
2007-04-10,102.89751653899125
2007-04-11,102.75151223145774
2007-04-12,102.64830366144953
2007-04-13,103.22501469840685
2007-04-16,104.17025315287054
2007-04-17,104.68644055535749
2007-04-18,104.6917829650173
2007-04-19,104.58496733902201
2007-04-20,105.46787888963794
2007-04-23,105.57999400081346
2007-04-24,105.39134501662662
2007-04-25,106.07129322063085
2007-04-26,106.45401121029236
2007-04-27,106.30449758006266
2007-04-30,106.06958251963916
2007-05-01,105.77584774252473
2007-05-02,106.29383217901591
2007-05-03,106.88296881827215
2007-05-04,107.33869911757279
2007-05-07,107.48647657533112
2007-05-08,107.22657480009771
2007-05-09,107.6911834459858
2007-05-10,106.90971896258871
2007-05-11,107.02721588370812
2007-05-14,107.24437208327629
2007-05-15,107.35828382415309
2007-05-16,107.58789285588338
2007-05-17,107.82641881594512
2007-05-18,108.41566749642416
2007-05-21,108.73431490039991
2007-05-22,108.70044005209527
2007-05-23,108.80550115109064
2007-05-24,108.14509764757217
2007-05-25,107.94037719330001
2007-05-29,108.25011818976877
2007-05-30,108.55092812456999
2007-05-31,109.29495206996829
2007-06-01,109.62786529609036
2007-06-04,109.56375360279736
2007-06-05,109.29320189727888
2007-06-06,108.47613795142505
2007-06-07,107.19809359534534
2007-06-08,106.9631115179879
2007-06-11,107.67155006462569
2007-06-12,107.05388390860442
2007-06-13,107.54700402549396
2007-06-14,108.59538786154118
2007-06-15,109.55152153983556
2007-06-18,109.46567957097515
2007-06-19,109.3298434633987
2007-06-20,108.91863023872665
2007-06-21,108.23219543987554
2007-06-22,107.9229495176994
2007-06-25,107.32399556136701
2007-06-26,106.76982393468495
2007-06-27,106.75554282159747
2007-06-28,107.59211008423807
2007-06-29,107.64402169052701
2007-07-02,108.21970716445945
2007-07-03,108.8740311127664
2007-07-05,108.83114647295181
2007-07-06,109.1331594326875
2007-07-09,109.45139644756273
2007-07-10,108.44133939145956
2007-07-11,108.21254683341957
2007-07-12,109.73923548733669
2007-07-13,110.70816592715988
2007-07-16,110.82617601593705
2007-07-17,110.81006198720922
2007-07-18,110.26663496663903
2007-07-19,110.9369966719799
2007-07-20,110.16113206874735
2007-07-23,110.15398503355662
2007-07-24,108.95442880448843
2007-07-25,108.3841445976346
2007-07-26,106.44087282055364
2007-07-27,104.98209173948405
2007-07-30,104.83373038422616
2007-07-31,105.2163199745248
2007-08-01,104.14724198833383
2007-08-02,105.00711457158552
2007-08-03,104.02032428383141
2007-08-06,103.64848859824927
2007-08-07,105.10727022876253
2007-08-08,106.57851384440013
2007-08-09,104.94995687701348
2007-08-10,103.4589123491804
2007-08-13,104.33851969952251
2007-08-14,103.23911897736134
2007-08-15,101.69268295954727
2007-08-16,100.4395001661899
2007-08-17,103.22472151024911
2007-08-20,103.43216088428305
2007-08-21,103.62343682301137
2007-08-22,104.54414718369988
2007-08-23,104.96063058704192
2007-08-24,105.37184088913367
2007-08-27,105.45046412090339
2007-08-28,103.61453220515699
2007-08-29,103.97562397224078
2007-08-30,104.420733296661
2007-08-31,105.57741454884754
2007-09-04,106.17453306498878
2007-09-05,105.7168388076813
2007-09-06,105.79909329884018
2007-09-07,104.52804327949475
2007-09-10,104.28845249272013
2007-09-11,105.03930635086479
2007-09-12,105.57922613260666
2007-09-13,106.38904346216985
2007-09-14,106.13523457638335
2007-09-17,105.95641150193077
2007-09-18,107.60648458922618
2007-09-19,109.74285091353903
2007-09-20,109.25834773057133
2007-09-21,109.48567011318131
2007-09-24,109.26120793478086
2007-09-25,108.54983521592493
2007-09-26,109.31684116848676
2007-09-27,109.80002857835113
2007-09-28,109.67610978863425
2007-10-01,110.31372260159725
2007-10-02,110.85442825041338
2007-10-03,110.46820248661146
2007-10-04,110.64241165157154
2007-10-05,111.65371329848315
2007-10-08,111.48484333604259
2007-10-09,112.01292942069047
2007-10-10,112.10268146439637
2007-10-11,112.16564249313012
2007-10-12,111.97704921425365
2007-10-15,111.6483693733671
2007-10-16,110.67836050258103
2007-10-17,110.7879545121328
2007-10-18,110.36038016319677
2007-10-19,109.37069876721603
2007-10-22,107.56009885947252
2007-10-23,108.7456476531116
2007-10-24,108.35946720626775
2007-10-25,108.78871678717331
2007-10-26,109.96343691650763
2007-10-29,110.65497072877369
2007-10-30,110.13047335643479
2007-10-31,110.77894621130261
2007-11-01,109.26655791231516
2007-11-02,108.47979139058842
2007-11-05,107.73976500798862
2007-11-06,108.65945543102045
2007-11-07,107.23859908125429
2007-11-08,105.72801998857501
2007-11-09,104.76529328170372
2007-11-12,104.0395669644144
2007-11-13,105.43344251848092
2007-11-14,106.52731448380737
2007-11-15,104.91973494814374
2007-11-16,104.74369624662734
2007-11-19,103.74680727872432
2007-11-20,103.5151256039774
2007-11-21,102.44454865568434
2007-11-23,103.14505954875503
2007-11-26,102.54871828138349
2007-11-27,102.1122905622723
2007-11-28,104.70594355713679
2007-11-29,105.5484167411899
2007-11-30,106.85603131506275
2007-12-03,106.26508919642407
2007-12-04,105.41370065041187
2007-12-05,106.65303432101477
2007-12-06,107.65535635464944
2007-12-07,108.55882046904898
2007-12-10,108.93425733682875
2007-12-11,107.9103765528746
2007-12-12,107.66432349972652
2007-12-13,106.70696037698585
2007-12-14,106.20938376652683
2007-12-17,104.79220991605092
2007-12-18,104.61438265749277
2007-12-19,104.83531470093433
2007-12-20,105.1999428807038
2007-12-21,106.72070727370226
2007-12-24,107.62363640766131
2007-12-26,107.69037238426218
2007-12-27,107.08731969427066
2007-12-28,106.78213479709429
2007-12-31,105.99302227841414
2008-01-02,105.1533550163297
2008-01-03,104.61171608543926
2008-01-04,102.74627194389049
2008-01-07,102.0836231001269
2008-01-08,101.5418658216332
2008-01-09,100.75096545131896
2008-01-10,101.68813817695934
2008-01-11,101.45163014441195
2008-01-14,101.96981378809133
2008-01-15,100.64264010986457
2008-01-16,99.26842612259932
2008-01-17,97.8798360474724
2008-01-18,96.23121934318445
2008-01-22,93.24091747109156
2008-01-23,94.25573636075741
2008-01-24,97.19184449975657
2008-01-25,97.31283718262766
2008-01-28,96.80181943569455
2008-01-29,98.11279670425705
2008-01-30,98.16517339644449
2008-01-31,97.96292200277401
2008-02-01,100.15506766771257
2008-02-04,100.03231025135192
2008-02-05,97.50788941670737
2008-02-06,96.65919830624254
2008-02-07,96.11021382509252
2008-02-08,96.1517501155635
2008-02-11,96.26732489771828
2008-02-12,97.54396213916338
2008-02-13,98.33668391576505
2008-02-14,98.21572075411865
2008-02-15,97.28753835334625
2008-02-19,98.18501137677954
2008-02-20,97.54940401876719
2008-02-21,97.96650831397906
2008-02-22,97.38327706194772
2008-02-25,98.46671802501234
2008-02-26,99.41653198280514
2008-02-27,99.73611802726921
2008-02-28,99.06621070153864
2008-02-29,97.12685046417059
2008-03-03,96.18966536198862
2008-03-04,95.63351743721066
2008-03-05,96.4912295731867
2008-03-06,95.30849758770556
2008-03-07,93.86209257872146
2008-03-10,93.06032211436468
2008-03-11,94.79926297547699
2008-03-12,95.52879220880288
2008-03-13,94.34960401035535
2008-03-14,94.43452145944006
2008-03-17,92.12856503121934
2008-03-18,95.32830754587766
2008-03-19,95.55042466893255
2008-03-20,95.14337157439942
2008-03-24,97.46251217675307
2008-03-25,97.81642295635439
2008-03-26,97.24112173631258
2008-03-27,96.86367781061779
2008-03-28,95.98177456454849
2008-03-31,95.6478144262723
2008-04-01,98.09586353233311
2008-04-02,99.33528386341828
2008-04-03,99.10845487742135
2008-04-04,99.46048874015185
2008-04-07,99.83250352638123
2008-04-08,99.05944062077238
2008-04-09,98.74185967557406
2008-04-10,98.53859863715869
2008-04-11,97.26656410247023
2008-04-14,96.57877570840601
2008-04-15,96.69312680630739
2008-04-16,98.50414226210863
2008-04-17,99.07761074718458
2008-04-18,100.75797094649019
2008-04-21,100.46219174721364
2008-04-22,100.05025371468783
2008-04-23,100.11738186899254
2008-04-24,100.38416261136872
2008-04-25,101.04103869355144
2008-04-28,101.46566592457327
2008-04-29,101.04285095947728
2008-04-30,100.96845707374972
2008-05-01,101.42030082229036
2008-05-02,102.85214430459594
2008-05-05,102.32948697792827
2008-05-06,102.34036415408966
2008-05-07,102.08992353661577
2008-05-08,101.29512029918962
2008-05-09,100.77615595829924
2008-05-12,101.44025526043089
2008-05-13,101.9665569709067
2008-05-14,102.43833213431962
2008-05-15,102.89750285716468
2008-05-16,103.43647045157928
2008-05-19,103.8828357426243
2008-05-20,102.98277999835034
2008-05-21,102.06091207687358
2008-05-22,101.27877918279256
2008-05-23,100.50934315155703
2008-05-27,100.34963268666321
2008-05-28,100.98118187161948
2008-05-29,101.46569541182191
2008-05-30,101.89392327247843
2008-06-02,101.00299032243393
2008-06-03,100.57651123257999
2008-06-04,100.23172032892104
2008-06-05,101.36227544729931
2008-06-06,100.14460864818001
2008-06-09,99.15197581035285
2008-06-10,98.7291615410267
2008-06-11,98.01055715501526
2008-06-12,97.70932724272456
2008-06-13,98.40251812568901
2008-06-16,98.74913321156167
2008-06-17,98.92335150611386
2008-06-18,97.66034793489382
2008-06-19,97.50425381826105
2008-06-20,96.42719280622707
2008-06-23,96.12810299165483
2008-06-24,95.72320925811339
2008-06-25,96.32504392317782
2008-06-26,94.52503568700342
2008-06-27,93.32318031364953
2008-06-30,93.3906371153552
2008-07-01,92.88364852961091
2008-07-02,93.02586116780387
2008-07-03,92.19425467042956
2008-07-07,91.74745872836989
2008-07-08,91.8842168994436
2008-07-09,91.99362405395661
2008-07-10,91.02339097146582
2008-07-11,90.49452868870928
2008-07-14,90.43616751269846
2008-07-15,88.68900360355772
2008-07-16,89.56075015539244
2008-07-17,91.31338270822152
2008-07-18,91.86595806740607
2008-07-21,92.01732219236303
2008-07-22,92.15048244244682
2008-07-23,93.5146513764869
2008-07-24,92.5407629884541
2008-07-25,91.74016107798884
2008-07-28,90.93770890958959
2008-07-29,91.23862769105006
2008-07-30,93.10614655363497
2008-07-31,92.90734880443904
2008-08-01,92.28542048023846
2008-08-04,91.53954794977813
2008-08-05,92.63014394951284
2008-08-06,93.69153821165222
2008-08-07,93.00215948161888
2008-08-08,93.42345341272004
2008-08-11,95.00282382075463
2008-08-12,94.66361574868155
2008-08-13,93.86480584179762
2008-08-14,93.99793725845714
2008-08-15,94.8168007031908
2008-08-18,94.28061950606917
2008-08-19,92.76142116174849
2008-08-20,92.87636689514125
2008-08-21,92.9365305229156
2008-08-22,94.06362323825371
2008-08-25,93.4161823445258
2008-08-26,92.80337591358517
2008-08-27,93.43258975843051
2008-08-28,94.63811382264004
2008-08-29,94.31889953748525
2008-09-02,94.1511576238361
2008-09-03,93.22832283099072
2008-09-04,91.58695289701669
2008-09-05,90.21363989733285
2008-09-08,92.58998816953172
2008-09-09,91.27510402946176
2008-09-10,90.28661938325882
2008-09-11,90.27019243613313
2008-09-12,91.2641258858629
2008-09-15,88.8641029302474
